"","station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"17455","niwcbnut",2006,7,0.01545,0.03735,0.0027,0.0027,0.0078,NA,0,0,0,0,0,NA
"17456","niwcbnut",2006,8,0.02115,0.0479,0.00305,NA,0.0088,NA,0,0,0,NA,0,NA
"17457","niwcbnut",2006,9,0.017925,0.054825,0.00365,0.00795,0.0116,NA,0,0,0,0,0,NA
"17458","niwcbnut",2006,10,0.02,0.06475,0.0036,0.0092,0.0128,NA,0,0,0,0,0,NA
"17459","niwcbnut",2006,11,0.01295,0.03455,0.00185,0.0044,0.00725,NA,0,0,0,0,0,NA
"17460","niwcbnut",2006,12,0.014,0.0436,0.00225,0.0327,0.03495,NA,0,0,0,0,0,NA
"17461","niwcbnut",2007,1,0.00915,0.029425,0.001,0.00435,0.00535,1.585,0,0,0,0,0,0
"17462","niwcbnut",2007,2,0.007,0.02965,0.0013,0.011,0.0123,1.915,0,0,0,0,0,0
"17463","niwcbnut",2007,3,0.0112,0.026025,0.00055,0.0066,0.0061,2.2575,0,0,1,0,1,0
"17464","niwcbnut",2007,4,0.00955,0.01305,3e-04,0.00795,0.00825,1.665,0,0,0,0,0,0
"17465","niwcbnut",2007,5,0.0122,0.0243,0.00195,0.004925,0.006875,2.6725,0,0,0,0,0,0
"17466","niwcbnut",2007,6,0.017625,0.03255,0.002175,NA,0.0047,5.78,0,0,0,NA,1,0
"17467","niwcbnut",2007,7,0.02625,0.0661,0.0034,0.01055,0.01395,7.04,0,0,0,0,0,0
"17468","niwcbnut",2007,8,0.02775,0.050625,0.0031,0.00575,0.00885,11.11,0,0,0,0,0,0
"17469","niwcbnut",2007,9,0.01505,0.03075,0.00175,0.00475,0.0065,2.805,0,0,0,0,0,0
"17470","niwcbnut",2007,10,0.01675,0.04035,0.003475,0.00645,0.009925,3.69,0,0,0,0,0,0
"17471","niwcbnut",2007,11,0.0185,0.02805,0.00135,0.00565,0.007,0.655,0,0,0,0,0,0
"17472","niwcbnut",2007,12,0.0143,0.01075,0.00115,NA,0.0047,1.155,0,0,0,NA,1,0
"17473","niwcbnut",2008,1,0.01095,0.00825,7e-04,NA,0.00305,0.525,0,0,1,NA,0,0
"17474","niwcbnut",2008,2,0.013875,0.01475,0.001325,0.00136666666666667,0.002925,2.3975,0,0,1,0,0,0
"17475","niwcbnut",2008,3,0.0126,0.0396,0.0015,0.0166,0.0181,3.325,0,0,0,0,0,0
"17476","niwcbnut",2008,4,0.018725,0.05545,0.002475,0.0047,0.007175,4.99,0,0,0,0,0,0
"17477","niwcbnut",2008,5,0.00965,0.02405,0.0026,5e-04,0.0031,5.375,0,0,0,0,0,0
"17478","niwcbnut",2008,6,0.014075,0.050075,0.0026,0.00455,0.00715,4.3775,0,0,0,0,0,0
"17479","niwcbnut",2008,7,0.0106,0.02125,0.0017,0.00385,0.00555,10.97,0,0,0,0,0,0
"17480","niwcbnut",2008,8,0.015775,0.05695,0.0027,0.003125,0.005825,7.075,0,0,0,0,0,0
"17481","niwcbnut",2008,9,0.0046,0.0063,0.0013,NA,0.0013,22.335,0,0,0,NA,1,0
"17482","niwcbnut",2008,10,0.01385,0.036775,0.0017,0.0063,0.008,2.525,0,0,0,0,0,0
"17483","niwcbnut",2008,11,0.01355,0.0226,0.0018,0.00385,0.00565,2.95,0,0,0,0,0,0
"17484","niwcbnut",2008,12,0.01365,0.055775,0.00125,0.024625,0.025875,2.6825,0,0,0,0,0,0
"17485","niwcbnut",2009,1,0.0113,0.02285,0.000875,0.005825,0.0067,6.0130138,0,0,0,0,0,0
"17486","niwcbnut",2009,2,0.0103,0.02165,0.0022,0.0609,0.0631,4.2638564,0,0,0,0,0,0
"17487","niwcbnut",2009,3,0.0084,0.0197,7e-04,0.0018,0.004725,2.4709285,0,0,1,0,0,0
"17488","niwcbnut",2009,4,0.0052,0.04045,0.0016,0.0319,0.0335,9.4596695,0,0,0,0,0,0
"17489","niwcbnut",2009,5,0.01315,0.04335,0.0015,0.004375,0.005875,4.796631975,0,0,0,0,0,0
"17490","niwcbnut",2009,6,0.00515,0.0232,0.0016,0,0.0016,20.102625,0,0,0,0,0,0
"17491","niwcbnut",2009,7,0.0269,0.102825,0.003325,0.0045,0.007825,9.0722414,0,0,0,0,0,0
"17492","niwcbnut",2009,8,0.0166,0.0359,0.00245,0.0029,0.00535,9.2999285,0,0,0,0,0,0
"17493","niwcbnut",2009,9,0.01445,0.0306,0.00235,0.004025,0.006375,4.195625,0,0,0,0,0,0
"17494","niwcbnut",2009,10,0.0121,0.0242,0.0014,0.0023,0.0037,3.92094,0,0,0,0,0,0
"17495","niwcbnut",2009,11,0.011575,0.028075,0.0015,0.009,0.0105,1.362465,0,0,0,0,0,0
"17496","niwcbnut",2009,12,NA,NA,NA,NA,NA,1.4385,NA,NA,NA,NA,NA,0
"17497","niwcbnut",2010,1,0.00645,0.01495,8e-04,0.005,0.007525,2.505,0,0,1,0,0,0
"17498","niwcbnut",2010,2,0.00555,0.0196,0.00175,0.0796,0.08135,1.95,0,0,0,0,0,0
"17499","niwcbnut",2010,3,0.006925,0.02245,0.000925,0.00725,0.0052,3.8625,0,0,1,0,0,0
"17500","niwcbnut",2010,4,0.0103,0.03425,0.00145,0.00215,0.0036,3.005,0,0,0,0,0,0
"17501","niwcbnut",2010,5,0.009675,0.09415,0.00245,0.00905,0.0115,9.12,0,0,0,0,0,0
"17502","niwcbnut",2010,6,0.0217,0.0708,0.0024,0.00445,0.00685,5.23,0,0,0,0,0,0
"17503","niwcbnut",2010,7,0.022175,0.04795,0.00295,0.004775,0.007725,17.4666666666667,0,0,0,0,0,0
"17504","niwcbnut",2010,8,0.03635,0.06765,0.00265,0.0033,0.00595,7.83,0,0,0,0,0,0
"17505","niwcbnut",2010,9,0.02205,0.0487,0.002525,0.002775,0.0053,6.86,0,0,0,0,0,0
"17506","niwcbnut",2010,10,0.02005,0.04725,0.00245,0.0057,0.00815,6.16,0,0,0,0,0,0
"17507","niwcbnut",2010,11,0.02635,0.0626,0.0023,0.0069,0.0092,4.305,0,0,0,0,0,0
"17508","niwcbnut",2010,12,0.0147,0.0467,0.00125,0.0016,0.00285,1.04,0,0,0,0,0,0
"17509","niwcbnut",2011,1,0.02025,0.0551,8e-04,NA,0.0016,1.89,0,0,1,NA,1,0
"17510","niwcbnut",2011,2,0.00875,0.0238,8e-04,0.0022,0.0027,1.765,0,0,1,0,0,0
"17511","niwcbnut",2011,3,0.01055,0.030325,0.0011,0.0033,0.0044,3.1475,0,0,0,0,0,0
"17512","niwcbnut",2011,4,0.00815,0.0696,0.00295,0.01595,0.0189,7.335,0,0,0,0,0,0
"17513","niwcbnut",2011,5,0.01095,0.0502,0.00165,0.0048,0.00645,6.345,0,0,0,0,0,0
"17514","niwcbnut",2011,6,0.033125,0.0972,0.00475,0.00495,0.005525,19.06,0,0,0,0,1,0
"17515","niwcbnut",2011,7,0.01675,0.0654,0.00215,0.0017,0.00385,6.705,0,0,0,0,0,0
"17516","niwcbnut",2011,8,0.0297,0.1071,0.0047,0.0112,0.0159,15.085,0,0,0,0,0,0
"17517","niwcbnut",2011,9,0.01945,0.0777,0.0027,0.00485,0.00755,5.365,0,0,0,0,0,0
"17518","niwcbnut",2011,10,0.017075,0.050975,0.0018,0.00335,0.00515,5.145,0,0,0,0,0,0
"17519","niwcbnut",2011,11,0.0225,0.0877,0.0019,0.0085,0.0104,3.285,0,0,0,0,0,0
"17520","niwcbnut",2011,12,0.01205,0.039,0.00175,0.0036,0.00535,2.25,0,0,0,0,0,0
"17521","niwcbnut",2012,1,0.04225,0.08835,0.00155,0.0039,0.00545,2.595,0,0,0,0,0,0
"17522","niwcbnut",2012,2,0.0167,0.0585,0.001625,0.00365,0.005275,3.51,0,0,0,0,0,0
"17523","niwcbnut",2012,3,0.01265,0.0624,0.0019,0.00715,0.00905,2.635,0,0,0,0,0,0
"17524","niwcbnut",2012,4,0.010375,0.102375,0.002175,0.008575,0.01075,4.2625,0,0,0,0,0,0
"17525","niwcbnut",2012,5,0.01315,0.08455,0.00315,0.0077,0.01085,11.64,0,0,0,0,0,0
"17526","niwcbnut",2012,6,0.0148,0.0525,0.002375,0.003,0.005375,12.8825,0,0,0,0,0,0
"17527","niwcbnut",2012,7,0.02075,0.0788,0.00455,0.0084,0.01295,15.43,0,0,0,0,0,0
"17528","niwcbnut",2012,8,0.01675,0.086675,0.003,0.006825,0.009825,6.4575,0,0,0,0,0,0
"17529","niwcbnut",2012,9,0.02225,0.11485,0.00365,0.0074,0.01105,9.6,0,0,0,0,0,0
"17530","niwcbnut",2012,10,0.021175,0.11065,0.003125,0.008075,0.0112,3.295,0,0,0,0,0,0
"17531","niwcbnut",2012,11,0.013225,0.041,0.00155,0.00375,0.0053,1.4225,0,0,0,0,0,0
"17532","niwcbnut",2012,12,NA,NA,NA,NA,NA,1.355,NA,NA,NA,NA,NA,0
"17533","niwcbnut",2013,1,0.01165,0.068725,0.00075,0.00305,0.0038,1.825,0,0,0,0,0,0
"17534","niwcbnut",2013,2,0.0099,0.02575,6e-04,0.00495,0.00555,1.3,0,0,0,0,0,0
"17535","niwcbnut",2013,3,0.00655,0.023925,0.00075,0.001325,0.002075,1.945,0,0,0,0,0,0
"17536","niwcbnut",2013,4,0.0053,0.06735,0.00215,0.01925,0.0214,16.715,0,0,0,0,0,0
"17537","niwcbnut",2013,5,0.010275,0.0891,0.001875,0.01305,0.014925,6.5425,0,0,0,0,0,0
"17538","niwcbnut",2013,6,0.00705,0.0466,0.0033,0.02065,0.02395,33.94,0,0,0,0,0,0
"17539","niwcbnut",2013,7,0.01655,0.132775,0.004725,0.036325,0.04105,11.53,0,0,0,0,0,0
"17540","niwcbnut",2013,8,0.01515,0.0772,0.003,0.0071,0.0101,0.535,0,0,0,0,0,0
"17541","niwcbnut",2013,9,0.018725,0.071075,0.0024,0.005825,0.008225,3.685,0,0,0,0,0,0
"17542","niwcbnut",2013,10,0.0124,0.05845,0.00195,0.00355,0.0055,3.92,0,0,0,0,0,0
"17543","niwcbnut",2013,11,0.01185,0.04105,0.00155,0.00545,0.007,1.3175,0,0,0,0,0,0
"17544","niwcbnut",2013,12,0.01675,0.0455,0.0015,0.00335,0.00485,2.915,0,0,0,0,0,0
"17545","niwcbnut",2014,1,0.008375,0.035525,0.000625,0.0146,0.015225,1.3475,0,0,0,0,0,0
"17546","niwcbnut",2014,2,0.0043,0.0176,0.0011,3e-04,0.0014,1.715,0,0,0,0,0,0
"17547","niwcbnut",2014,3,0.00765,0.0187,5e-04,0.00375,0.00425,1.245,0,0,0,0,0,0
"17548","niwcbnut",2014,4,0.0108,0.07845,9e-04,0.0052,0.0061,2.32,0,0,0,0,0,0
"17549","niwcbnut",2014,5,0.0091,0.077975,0.00245,0.016375,0.018825,6.9925,0,0,0,0,0,0
"17550","niwcbnut",2014,6,0.0176,0.0773,0.00265,0.00475,0.0074,4.18,0,0,0,0,0,0
"17551","niwcbnut",2014,7,0.0233,0.0731,0.003075,0.007975,0.01105,9.755,0,0,0,0,0,0
"17552","niwcbnut",2014,8,0.0187,0.08495,0.0032,0.0057,0.0089,3.67,0,0,0,0,0,0
"17553","niwcbnut",2014,9,0.02415,0.0838,0.0031,0.006025,0.009125,6.6175,0,0,0,0,0,0
"17554","niwcbnut",2014,10,0.0206,0.065925,0.002025,0.0072,0.009225,3.2,0,0,0,0,0,0
"17555","niwcbnut",2014,11,0.0179,0.0344,0.0016,0.00535,0.00695,1.075,0,0,0,0,0,0
"17556","niwcbnut",2014,12,0.01015,0.043925,0.001125,0.002575,0.0037,1.3875,0,0,0,0,0,0
"17557","niwcbnut",2015,1,0.00725,0.0261,0.00075,0.0023,0.00305,1.04,0,0,0,0,0,0
"17558","niwcbnut",2015,2,0.00625,0.03725,0.000975,0.003225,0.0042,1.5375,0,0,0,0,0,0
"17559","niwcbnut",2015,3,0.0075,0.03495,0.00045,0.0073,0.00775,2.1,0,0,0,0,0,0
"17560","niwcbnut",2015,4,0.009425,0.057225,0.001525,0.010125,0.01165,5.9225,0,0,0,0,0,0
"17561","niwcbnut",2015,5,0.0157,0.0791,0.0022,0.0049,0.0071,5.14,0,0,0,0,0,0
"17562","niwcbnut",2015,6,0.021075,0.06245,0.003175,0.0072,0.010375,14.4,0,0,0,0,0,0
"17563","niwcbnut",2015,7,0.01605,0.0504,0.0019,0.0057,0.0076,6.295,0,0,0,0,0,0
"17564","niwcbnut",2015,8,0.022125,0.132025,0.003875,0.0108,0.014675,14.985,0,0,0,0,0,0
"17565","niwcbnut",2015,9,0.025,0.101,0.0031,0.0079,0.011,13.035,0,0,0,0,0,0
"17566","niwcbnut",2015,10,0.0108,0.04425,0.00085,0.00685,0.0077,7.805,0,0,0,0,0,0
"17567","niwcbnut",2015,11,0.0184,0.07565,0.00345,0.05005,0.0535,2.185,0,0,0,0,0,0
"17568","niwcbnut",2015,12,0.00845,0.0572,0.001,0.0101,0.0111,2.485,0,0,0,0,0,0
"17569","niwcbnut",2016,1,0.0117,0.071,0.00075,0.09225,0.093,NA,0,0,0,0,0,NA
"17570","niwcbnut",2016,2,0.0046,0.04185,0.001325,0.0242,0.02565,12.13,0,0,0,0,0,0
"17571","niwcbnut",2016,3,0.0073,0.056,0.0018,0.0156,0.0174,4.615,0,0,0,0,0,0
"17572","niwcbnut",2016,4,0.01215,0.088625,0.0025,0.0532,0.0557,7,0,0,0,0,0,0
"17573","niwcbnut",2016,5,0.01075,0.07335,0.0023,0.0043,0.0066,11.69,0,0,0,0,0,0
"17574","niwcbnut",2016,6,0.0187,0.05335,0.002025,0.002225,0.00425,10.32,0,0,0,0,0,0
"17575","niwcbnut",2016,7,0.01875,0.0454,0.0019,0.00665,0.00855,15.05,0,0,0,0,0,0
"17576","niwcbnut",2016,8,0.021325,0.045275,0.000875,0.0064,0.004,13.7075,0,0,0,0,1,0
"17577","niwcbnut",2016,9,0.01685,0.0896,0.00285,0.0083,0.01175,10.245,0,0,0,0,0,0
"17578","niwcbnut",2016,10,0.01545,0.1025,0.0036,0.0081,0.0117,5.69,0,0,0,0,0,0
"17579","niwcbnut",2016,11,0.011775,0.045425,0.0016,0.0038,0.0054,2.8125,0,0,0,0,0,0
"17580","niwcbnut",2016,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17581","niwcbnut",2017,1,0.0185,0.0749,0.00105,0.008,0.00905,2.795,0,0,0,0,0,0
"17582","niwcbnut",2017,2,0.012,0.03505,0.001,0.00335,0.00435,2.275,0,0,0,0,0,0
"17583","niwcbnut",2017,3,0.0168,NA,0.0013,0.006,0.0073,2.7,0,NA,0,0,0,0
"17584","niwcbnut",2017,4,0.00495,NA,0.002,0.0045,0.0065,13.33,0,NA,0,0,0,0
"17585","niwcbnut",2017,5,0.007125,0.0355,0.00165,0.0174,0.01905,15.89,0,0,0,0,0,0
"17586","niwcbnut",2017,6,0.0081,NA,0.00225,0.00755,0.0098,25.62,0,NA,0,0,0,0
"17587","niwcbnut",2017,7,0.01995,0.11465,0.003725,0.0059,0.009625,7.335,0,0,0,0,0,0
"17588","niwcbnut",2017,8,0.01845,0.0869,0.0023,0.0045,0.0068,18.115,0,0,0,0,0,0
"17589","niwcbnut",2017,9,0.015625,0.06345,0.001175,0.003875,0.00505,6.0625,0,0,0,0,0,0
"17590","niwcbnut",2017,10,0.013,0.0569,0.00125,0.00285,0.0041,13.985,0,0,0,0,0,0
"17591","niwcbnut",2017,11,0.016225,0.0572,0.001225,0.003525,0.00475,3.055,0,0,0,0,0,0
"17592","niwcbnut",2017,12,0.02275,0.0674,0.0015,0.00425,0.00575,1.47,0,0,0,0,0,0
"17593","niwcbnut",2018,1,0.0108,0.0259666666666667,6e-04,0.00345,0.00405,5.315,0,0,0,0,0,0
"17594","niwcbnut",2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17595","niwcbnut",2018,3,0.00865,0.0355,0.001025,0.00445,0.005475,2.04,0,0,0,0,0,0
"17596","niwcbnut",2018,4,0.01295,0.07235,0.0012,0.00335,0.00455,7.35,0,0,0,0,0,0
"17597","niwcbnut",2018,5,0.011725,0.1045,0.001775,0.005,0.006775,7.32,0,0,0,0,0,0
"17598","niwcbnut",2018,6,0.0111,0.08105,0.0019,0.00795,0.00985,15.92,0,0,0,0,0,0
"17599","niwcbnut",2018,7,0.01945,0.170825,0.00385,0.0096,0.01345,15.25,0,0,0,0,0,0
"17600","niwcbnut",2018,8,0.02835,0.140425,0.0028,0.00335,0.00615,8.68,0,0,0,0,0,0
"17601","niwcbnut",2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17602","niwcbnut",2018,10,0.01665,0.102625,0.004425,0.00935,0.013775,9.56,0,0,0,0,0,0
"17603","niwcbnut",2018,11,0.0138,0.05655,0.01125,0.02925,0.0405,3.285,0,0,0,0,0,0
"17604","niwcbnut",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17605","niwcbnut",2019,1,0.01175,0.0461,0.0015,0.0864,0.0879,3.795,0,0,0,0,0,0
"17606","niwcbnut",2019,2,0.010075,0.07235,0.001475,0.058175,0.05965,4.68,0,0,0,0,0,0
"17607","niwcbnut",2019,3,0.00695,0.0594,2e-04,0.0069,0.0071,5.67,0,0,0,0,0,0
"17608","niwcbnut",2019,4,0.01,0.141575,0.00245,0.06185,0.1215,9.3725,0,0,0,0,0,0
"17609","niwcbnut",2019,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17610","niwcbnut",2019,6,0.014775,0.087725,0.00235,0.003075,0.005425,23.34,0,0,0,0,0,0
"17611","niwcbnut",2019,7,0.0263,0.09475,0.0023,0.0025,0.0048,8.015,0,0,0,0,0,0
"17612","niwcbnut",2019,8,0.02985,0.1222,0.0023,0.00455,0.00685,13.85,0,0,0,0,0,0
"17613","niwcbnut",2019,9,0.0234,0.0492,0.00235,0.00445,0.0068,5.485,0,0,0,0,0,0
"17614","niwcbnut",2019,10,0.020425,0.059475,0.0021,0.00205,0.00415,12.595,0,0,0,0,0,0
"17615","niwcbnut",2019,11,0.01405,0.05435,0.0019,0.00185,0.00375,2.26,0,0,0,0,0,0
"17616","niwcbnut",2019,12,0.0138,0.08635,0.00155,0.00425,0.0058,1.75,0,0,0,0,0,0
"17617","niwcbnut",2020,1,0.02485,0.14395,0.00285,0.03005,0.0329,3.495,0,0,0,0,0,0
"17618","niwcbnut",2020,2,0.0081,0.062475,0.000625,0.0233,0.023925,3.3975,0,0,0,0,0,0
"17619","niwcbnut",2020,3,0.0082,0.05755,0.0022,0.0375,0.0397,5.6,0,0,0,0,0,0
"17620","niwcbnut",2020,4,0.00585,0.03005,0.0011,0.00265,0.00375,6.99,0,0,0,0,0,0
"17621","niwcbnut",2020,5,0.01025,0.08565,0.00155,0.0046,0.00615,57.515,0,0,0,0,0,0
"17622","niwcbnut",2020,6,0.009525,0.071525,0.002025,0.013225,0.01525,7.35,0,0,0,0,0,0
"17623","niwcbnut",2020,7,0.03575,0.131675,0.00245,0.00365,0.0061,32.59,0,0,0,0,0,0
"17624","niwcbnut",2020,8,0.03305,0.0635,0.0024,0.0017,0.0041,9.25,0,0,0,0,0,0
"17625","niwcbnut",2020,9,0.020175,0.085275,0.0022,0.00695,0.00915,20.175,0,0,0,0,0,0
"17626","niwcbnut",2020,10,0.0184,0.0794,0.0015,0.004,0.0055,5.25,0,0,0,0,0,0
"17627","niwcbnut",2020,11,0.01805,0.1051,0.00105,0.01105,0.0121,4.885,0,0,0,0,0,0
"17628","niwcbnut",2020,12,0.01515,0.0983,0.0012,0.0087,0.0099,4.885,0,0,0,0,0,0
"17629","niwcbnut",2021,1,0.0088,0.06925,8e-04,0.0346,0.0354,14.03,0,0,0,0,0,0
"17630","niwcbnut",2021,2,0.01175,0.0418,0.001,0.0319,0.0329,5.32,0,0,0,0,0,0
"17631","niwcbnut",2021,3,0.00771666666666667,0.0335333333333333,0.00125,0.00621666666666667,0.00746666666666667,4.75666666666667,0,0,0,0,0,0
"17632","niwcbnut",2021,4,0.00491666666666667,0.0505666666666667,0.00172,0.00428,0.006,6.05166666666667,0,0,0,0,0,0
"17633","niwcbnut",2021,5,0.00671666666666667,0.0519666666666667,0.00146666666666667,0.00365,0.00511666666666667,6.74666666666667,0,0,0,0,0,0
"17634","niwcbnut",2021,6,0.0112833333333333,0.0785666666666667,0.00185,0.00862,0.00898333333333333,12.4583333333333,0,0,0,0,1,0
"17635","niwcbnut",2021,7,0.0173666666666667,0.0650833333333333,0.00198333333333333,0.00261666666666667,0.0046,16.2816666666667,0,0,0,0,0,0
"17636","niwcbnut",2021,8,0.0309666666666667,0.0957166666666667,0.00153333333333333,0.002775,0.00338333333333333,13.5166666666667,0,0,0,0,1,0
"17637","niwcbnut",2021,9,0.0132166666666667,0.100683333333333,0.00132,0.000625,0.00178,10.155,0,0,0,0,1,0
"17638","niwcbnut",2021,10,0.0156666666666667,0.04595,0.0015,0.00501666666666667,0.00651666666666667,9.665,0,0,0,0,0,0
"17639","niwcbnut",2021,11,0.0101833333333333,0.04895,0.00105,0.00426666666666667,0.00531666666666667,4.13,0,0,0,0,0,0
"17640","niwcbnut",2021,12,0.00975,0.0434166666666667,0.00103333333333333,0.00378333333333333,0.00481666666666667,4.51166666666667,0,0,0,0,0,0
"17641","niwcbnut",2022,1,0.00756666666666667,0.0375,0.00095,0.00056,0.00138333333333333,2.33166666666667,0,0,0,0,1,0
"17642","niwcbnut",2022,2,0.00881666666666667,0.033,0.000983333333333333,0.00885,0.00983333333333333,1.78666666666667,0,0,0,0,0,0
"17643","niwcbnut",2022,3,0.01515,0.06005,0.00256666666666667,0.0566666666666667,0.0592333333333333,5.83666666666667,0,0,0,0,0,0
