"","station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"21354","rkbfbnut",2008,9,0.007,0.0435,0.0045,0.0205,0.025,6.055,0,0,0,0,0,0
"21355","rkbfbnut",2008,10,NA,NA,NA,NA,NA,2.88,NA,NA,NA,NA,NA,0
"21356","rkbfbnut",2008,11,0.018,0.008,0.001,0.0215,0.0225,2.23,0,0,0,0,0,0
"21357","rkbfbnut",2008,12,0.021,0.023,0.002,0.007,0.009,2.61,0,0,0,0,0,0
"21358","rkbfbnut",2009,2,0.004,0.093,0.002,NA,0.042,3,1,0,1,NA,0,1
"21359","rkbfbnut",2009,3,0.024,0.012,0.002,NA,0.016,3,0,1,1,NA,0,1
"21360","rkbfbnut",2009,4,0.026,0.03,0.002,NA,0.045,3,0,0,1,NA,0,1
"21361","rkbfbnut",2009,5,0.018,0.019,0.002,NA,0.049,3,0,0,1,NA,0,1
"21362","rkbfbnut",2009,6,0.026,0.19,0.002,0.037,0.039,3.2,0,0,0,0,0,0
"21363","rkbfbnut",2009,7,0.021,0.028,0.003,0.004,0.007,3,0,0,0,0,0,1
"21364","rkbfbnut",2009,8,0.012,0.0216666666666667,0.002,NA,0.00566666666666667,8.9,0,0,1,NA,0,0
"21365","rkbfbnut",2009,9,0.011,0.15,0.005,0.032,0.037,3,0,0,0,0,0,1
"21366","rkbfbnut",2009,10,0.00466666666666667,0.041,0.005,0.0216666666666667,0.0266666666666667,8.1,1,0,0,0,0,1
"21367","rkbfbnut",2009,11,0.004,0.157,0.005,0.044,0.049,6.4,1,0,0,0,0,0
"21368","rkbfbnut",2009,12,0.016,0.089,0.003,0.028,0.031,3,0,0,0,0,0,1
"21369","rkbfbnut",2010,1,0.01,0.09,0.002,NA,0.035,3,0,0,1,NA,0,1
"21370","rkbfbnut",2010,2,0.035,0.1,0.002,NA,0.039,3,0,0,1,NA,0,1
"21371","rkbfbnut",2010,3,0.019,0.13,0.002,NA,0.032,3,0,0,1,NA,0,1
"21372","rkbfbnut",2010,4,0.027,0.064,0.002,0.0175,0.0216666666666667,3,0,1,1,0,0,1
"21373","rkbfbnut",2010,5,0.021,0.064,0.002,NA,0.012,3,0,0,1,NA,0,1
"21374","rkbfbnut",2010,6,0.053,0.13,0.002,NA,0.024,5,0,0,1,NA,0,0
"21375","rkbfbnut",2010,7,0.014,0.052,0.003,0.018,0.021,9,0,0,0,0,0,0
"21376","rkbfbnut",2010,8,0.014,0.052,0.002,NA,0.016,12,0,0,1,NA,0,0
"21377","rkbfbnut",2010,9,0.007,0.012,0.002,0.014,0.016,3,0,1,0,0,0,1
"21378","rkbfbnut",2010,10,0.021,NA,0.003,0.004,0.007,11,0,NA,0,0,0,0
"21379","rkbfbnut",2010,11,0.01,0.09,0.002,NA,NA,13,0,0,0,NA,NA,0
"21380","rkbfbnut",2010,12,0.022,0.1,0.002,NA,0.005,3,0,0,1,NA,0,0
"21381","rkbfbnut",2011,1,0.0185,0.012,0.002,NA,0.0185,4,0,1,1,NA,0,0
"21382","rkbfbnut",2011,2,0.022,0.1,0.002,NA,0.0115,3,0,0,1,NA,0,1
"21383","rkbfbnut",2011,3,0.005,0.145,0.002,NA,0.0115,3.35,0,0,1,NA,0,1
"21384","rkbfbnut",2011,4,0.02,0.079,NA,0.013,0.0165,8.5,0,0,NA,0,0,0
"21385","rkbfbnut",2011,5,0.006,0.11,0.002,NA,0.01,14.45,0,0,1,NA,0,0
"21386","rkbfbnut",2011,6,0.004,0.1445,0.0025,0.009,0.0125,13.35,1,0,1,0,0,0
"21387","rkbfbnut",2011,7,0.004,0.096,0.002,NA,0.011,6.1,1,0,1,NA,0,0
"21388","rkbfbnut",2011,8,0.008,0.13,0.002,0.009,0.011,5.95,0,0,1,0,0,0
"21389","rkbfbnut",2011,9,0.04,0.26,0.005,0.0255,0.0305,1.1,0,0,0,0,0,0
"21390","rkbfbnut",2011,10,0.0055,0.097,0.002,0.015,0.0165,3.25,0,0,1,0,0,0
"21391","rkbfbnut",2011,11,0.007,0.0665,0.004,NA,NA,8.65,0,0,0,NA,NA,0
"21392","rkbfbnut",2011,12,0.023,0.105,0.002,0.015,0.0185,0.65,0,0,1,0,0,0
"21393","rkbfbnut",2012,1,0.017,0.0975,0.003,0.0115,0.0145,1.5,0,0,0,0,0,0
"21394","rkbfbnut",2012,2,0.034,0.16,0.002,NA,NA,3.75,0,0,1,NA,NA,0
"21395","rkbfbnut",2012,3,0.036,0.19,0.003,0.016,0.019,3.1,0,0,0,0,0,0
"21396","rkbfbnut",2012,4,0.0145,0.135,0.0025,0.011,0.014,6.3,0,0,1,0,0,0
"21397","rkbfbnut",2012,5,0.004,0.115,0.002,NA,0.0125,12.9,0,0,1,NA,0,0
"21398","rkbfbnut",2012,6,0.026,0.14,0.002,NA,0.017,3.45,0,0,1,NA,0,0
"21399","rkbfbnut",2012,7,0.0185,NA,0.0025,NA,NA,10.35,0,NA,1,NA,NA,0
"21400","rkbfbnut",2012,8,0.0095,NA,0.002,NA,NA,11.8,0,NA,1,NA,NA,0
"21401","rkbfbnut",2012,9,0.0075,NA,0.002,NA,NA,NA,0,NA,1,NA,NA,NA
"21402","rkbfbnut",2012,10,0.017,NA,0.006,NA,NA,5.3,0,NA,0,NA,NA,0
"21403","rkbfbnut",2012,11,0.014,NA,0.002,NA,NA,4.7,0,NA,1,NA,NA,0
"21404","rkbfbnut",2012,12,0.014,0.01,0.002,NA,0.004,2.9,0,1,1,NA,1,0
"21405","rkbfbnut",2013,1,0.0125,0.022,0.002,NA,0.007,4.75,0,0,0,NA,0,0
"21406","rkbfbnut",2013,2,0.012,0.004,0.002,NA,0.004,1.5,0,1,1,NA,1,0
"21407","rkbfbnut",2013,3,0.0155,0.002,0.002,NA,0.004,1.6,0,1,1,NA,1,0
"21408","rkbfbnut",2013,4,0.016,0.004,0.002,NA,0.008,3.25,0,0,1,NA,1,0
"21409","rkbfbnut",2013,5,0.011,0.004,0.002,NA,0.004,10.5,0,0,1,NA,1,0
"21410","rkbfbnut",2013,6,0.038,0.099,0.0025,NA,0.007,4.35,0,0,0,NA,0,0
"21411","rkbfbnut",2013,7,0.017,0.0365,0.003,NA,0.0105,4.9,0,0,0,NA,0,0
"21412","rkbfbnut",2013,8,0.014,0.03,0.004,NA,0.0235,11,0,0,0,NA,0,0
"21413","rkbfbnut",2013,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21414","rkbfbnut",2013,10,0.008,0.014,0.003,NA,0.015,10.5,0,0,0,NA,0,0
"21415","rkbfbnut",2013,12,0.009,0.0145,0.002,NA,0.0045,12,0,0,1,NA,0,0
"21416","rkbfbnut",2014,1,0.018,NA,0.002,NA,NA,3,0,NA,1,NA,NA,0
"21417","rkbfbnut",2014,2,0.01,NA,0.002,NA,NA,3.4,0,NA,1,NA,NA,0
"21418","rkbfbnut",2014,3,0.0135,NA,0.002,NA,0.004,5.15,0,NA,1,NA,1,0
"21419","rkbfbnut",2014,4,0.0225,NA,0.002,NA,0.004,6.55,0,NA,1,NA,1,0
"21420","rkbfbnut",2014,5,0.0075,NA,0.002,NA,0.004,5.2,0,NA,1,NA,1,0
"21421","rkbfbnut",2014,6,0.01,NA,0.002,NA,0.004,6.3,0,NA,1,NA,1,0
"21422","rkbfbnut",2014,7,0.0055,NA,0.002,NA,0.004,9.2,0,NA,1,NA,1,0
"21423","rkbfbnut",2014,8,0.01,NA,0.0035,NA,NA,5.7,0,NA,0,NA,NA,0
"21424","rkbfbnut",2014,9,0.004,NA,0.002,NA,NA,9.55,1,NA,1,NA,NA,0
"21425","rkbfbnut",2014,10,0.006,NA,0.002,NA,NA,3.55,0,NA,1,NA,NA,0
"21426","rkbfbnut",2014,11,0.01,NA,0.002,NA,0.004,4.45,0,NA,1,NA,1,0
"21427","rkbfbnut",2014,12,0.0065,NA,0.002,NA,0.004,4.05,0,NA,1,NA,1,0
"21428","rkbfbnut",2015,1,0.0205,NA,0.0025,0.007,NA,7.7,0,NA,1,0,NA,0
"21429","rkbfbnut",2015,2,0.0225,NA,0.003,NA,0.004,1.5,0,NA,1,NA,1,0
"21430","rkbfbnut",2015,3,NA,NA,0.002,0.003,NA,NA,NA,NA,1,0,NA,NA
"21431","rkbfbnut",2015,4,0.019,NA,0.002,NA,0.004,6,0,NA,1,NA,1,0
"21432","rkbfbnut",2015,5,0.008,NA,0.002,NA,0.004,6.15,0,NA,1,NA,1,0
"21433","rkbfbnut",2015,6,0.005,NA,0.002,NA,0.004,2.75,0,NA,1,NA,1,0
"21434","rkbfbnut",2015,7,0.004,NA,0.002,NA,0.004,14,1,NA,1,NA,1,0
"21435","rkbfbnut",2015,8,0.005,NA,0.002,NA,0.004,4.2,0,NA,1,NA,1,0
"21436","rkbfbnut",2015,9,0.005,NA,0.002,NA,NA,7.7,0,NA,1,NA,NA,0
"21437","rkbfbnut",2015,10,0.006,NA,0.003,0.013,NA,7.2,1,NA,0,0,NA,0
"21438","rkbfbnut",2015,11,0.004,NA,0.002,NA,0.004,16.5,1,NA,1,NA,1,0
"21439","rkbfbnut",2015,12,0.012,NA,0.002,NA,0.004,6,0,NA,1,NA,1,0
"21440","rkbfbnut",2016,1,0.012,NA,0.002,NA,NA,4.8,0,NA,1,NA,NA,0
"21441","rkbfbnut",2016,2,0.008,0.0185,0.002,NA,0.0065,4.65,0,0,1,NA,0,0
"21442","rkbfbnut",2016,3,0.006,0.005,0.002,NA,0.004,2.75,0,0,1,NA,1,0
"21443","rkbfbnut",2016,4,0.006,0.0235,0.002,NA,0.004,3.35,0,0,1,NA,1,0
"21444","rkbfbnut",2016,5,0.006,0.008,0.002,NA,0.008,6.65,0,0,1,NA,1,0
"21445","rkbfbnut",2016,6,0.01,0.005,0.002,NA,0.004,4.8,0,0,1,NA,1,0
"21446","rkbfbnut",2016,7,0.0085,0.008,0.004,NA,0.004,8.4,0,0,1,NA,1,0
"21447","rkbfbnut",2016,8,0.016,0.094,0.003,0.013,0.016,4.55,0,0,0,0,0,0
"21448","rkbfbnut",2016,9,0.011,0.0455,0.002,NA,0.0065,5.5,0,0,1,NA,0,0
"21449","rkbfbnut",2016,10,0.008,0.0105,0.002,NA,0.005,4.8,0,0,1,NA,0,0
"21450","rkbfbnut",2016,11,0.0065,0.0215,0.002,NA,0.004,4.2,0,0,1,NA,1,0
"21451","rkbfbnut",2016,12,0.0115,0.042,0.002,NA,0.0075,6.85,0,0,1,NA,0,0
"21452","rkbfbnut",2017,1,0.017,0.0335,0.002,NA,0.006,4.55,0,0,1,NA,0,0
"21453","rkbfbnut",2017,2,0.018,0.0155,0.002,NA,0.004,3.2,0,0,1,NA,1,0
"21454","rkbfbnut",2017,3,0.0135,0.01,0.002,NA,0.004,2.3,0,0,1,NA,1,0
"21455","rkbfbnut",2017,4,0.007,0.006,0.002,NA,0.004,5.9,0,0,1,NA,1,0
"21456","rkbfbnut",2017,5,0.0165,0.0055,0.002,NA,0.006,3.05,0,0,1,NA,1,0
"21457","rkbfbnut",2017,6,0.033,0.059,0.003,NA,0.004,1.5,0,0,0,NA,1,0
"21458","rkbfbnut",2017,7,0.011,0.043,0.003,0.004,0.007,12,0,0,0,0,0,0
"21459","rkbfbnut",2017,8,0.0075,0.025,0.002,NA,0.004,9.45,0,0,1,NA,1,0
"21460","rkbfbnut",2017,9,0.0145,0.017,0.002,NA,0.004,16.5,0,0,1,NA,1,0
"21461","rkbfbnut",2017,10,0.016,0.008,0.002,NA,0.004,14.5,0,0,1,NA,1,0
"21462","rkbfbnut",2017,11,0.0195,0.011,0.002,NA,0.004,7.8,0,0,1,NA,1,0
"21463","rkbfbnut",2017,12,0.0375,0.04,0.002,NA,0.004,2.65,0,0,1,NA,1,0
"21464","rkbfbnut",2018,1,0.016,0.0085,0.002,NA,0.004,1.6,0,0,1,NA,1,0
"21465","rkbfbnut",2018,2,0.019,0.034,0.002,NA,0.004,5.35,0,0,1,NA,1,0
"21466","rkbfbnut",2018,3,0.0305,0.048,0.002,NA,0.004,1.9,0,0,1,NA,1,0
"21467","rkbfbnut",2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21468","rkbfbnut",2018,5,0.017,0.0165,0.002,NA,0.004,2.3,0,0,1,NA,1,0
"21469","rkbfbnut",2018,6,0.0655,0.034,0.002,NA,0.004,9.4,0,0,1,NA,1,0
"21470","rkbfbnut",2018,7,0.0265,0.0225,0.002,NA,0.004,5.85,0,0,1,NA,1,0
"21471","rkbfbnut",2018,8,0.0245,0.038,0.002,NA,0.008,5.2,0,0,1,NA,1,0
"21472","rkbfbnut",2018,9,0.0285,0.0435,0.003,0.016,0.019,4.65,0,0,0,0,0,0
"21473","rkbfbnut",2018,10,0.01,0.0145,0.002,NA,0.0045,12,0,0,1,NA,1,0
"21474","rkbfbnut",2018,11,0.042,0.058,0.004,0.022,0.026,6.65,0,0,0,0,0,0
"21475","rkbfbnut",2018,12,0.0215,0.0305,0.002,NA,0.036,3.1,0,0,1,NA,0,0
"21476","rkbfbnut",2019,1,0.036,NA,0.002,NA,0.004,9.9,0,NA,1,NA,1,0
"21477","rkbfbnut",2019,2,0.048,0.1,0.003,0.001,0.005,3.1,0,0,1,0,0,0
"21478","rkbfbnut",2019,3,0.0535,0.11,0.004,0.0065,0.0105,6.65,0,0,0,0,0,0
"21479","rkbfbnut",2019,4,0.045,0.05,0.002,NA,0.0065,2.6,0,0,1,NA,0,0
"21480","rkbfbnut",2019,5,0.034,0.0205,0.002,NA,0.004,5.1,0,0,1,NA,1,0
"21481","rkbfbnut",2019,6,0.035,0.016,0.002,NA,0.004,NA,0,0,1,NA,1,NA
"21482","rkbfbnut",2019,7,0.028,0.016,0.002,NA,0.004,11,0,0,1,NA,1,0
"21483","rkbfbnut",2019,8,0.0265,0.049,0.0025,0.01,0.013,5.15,0,0,1,0,0,0
"21484","rkbfbnut",2019,9,0.0105,0.015,0.002,NA,0.006,9,0,0,1,NA,1,0
"21485","rkbfbnut",2019,10,0.017,0.0315,0.002,NA,0.009,5.35,0,0,1,NA,0,0
"21486","rkbfbnut",2019,11,0.0185,0.033,0.007,0.014,0.021,9.2,0,0,0,0,0,0
"21487","rkbfbnut",2019,12,0.0215,0.027,0.002,NA,0.005,5,0,0,1,NA,0,0
"21488","rkbfbnut",2020,1,0.036,0.0105,0.002,NA,0.004,12,0,0,1,NA,1,0
"21489","rkbfbnut",2020,2,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,0
"21490","rkbfbnut",2020,3,0.042,0.065,0.002,NA,0.006,3.65,0,0,1,NA,0,0
"21491","rkbfbnut",2020,7,0.0265,NA,0.002,NA,0.004,20,0,NA,1,NA,1,0
"21492","rkbfbnut",2020,8,0.0165,NA,0.002,NA,0.004,16,0,NA,1,NA,1,0
"21493","rkbfbnut",2020,9,0.019,0.023,0.003,NA,0.004,7.45,0,0,1,NA,1,0
"21494","rkbfbnut",2020,10,0.026,NA,0.005,0.0285,0.0335,5.25,0,NA,0,0,0,0
"21495","rkbfbnut",2020,11,0.02,NA,0.004,0.022,0.026,6.7,0,NA,0,0,0,0
"21496","rkbfbnut",2020,12,0.023,0.052,0.002,0.0045,0.0065,2.5,0,0,0,0,0,0
"21497","rkbfbnut",2021,1,0.023,0.0265,0.002,NA,0.004,2.25,0,0,1,NA,1,0
"21498","rkbfbnut",2021,2,0.019,NA,0.002,NA,0.004,2.5,0,NA,1,NA,1,0
"21499","rkbfbnut",2021,3,0.017,NA,0.002,NA,0.004,2.3,0,NA,1,NA,1,0
"21500","rkbfbnut",2021,4,0.0195,NA,0.002,NA,0.004,2.8,0,NA,1,NA,1,0
"21501","rkbfbnut",2021,5,0.0185,NA,0.002,NA,0.004,8.5,0,NA,1,NA,1,0
"21502","rkbfbnut",2021,6,0.011,NA,0.002,NA,0.004,3.8,0,NA,1,NA,1,0
"21503","rkbfbnut",2021,7,0.012,NA,0.002,NA,0.0045,7.95,0,NA,1,NA,1,0
"21504","rkbfbnut",2021,8,0.015,NA,0.003,NA,0.004,13,0,NA,0,NA,1,0
"21505","rkbfbnut",2021,9,0.0145,NA,0.002,NA,0.0045,10.45,0,NA,1,NA,1,0
"21506","rkbfbnut",2021,10,0.0075,NA,0.002,NA,0.004,6.05,0,NA,1,NA,1,0
"21507","rkbfbnut",2021,11,0.0105,NA,0.002,NA,0.0095,3.95,0,NA,1,NA,0,0
"21508","rkbfbnut",2021,12,0.0095,NA,0.002,NA,0.004,3.5,0,NA,1,NA,1,0
"21509","rkbfbnut",2022,1,0.013,NA,0.002,NA,0.004,6.05,0,NA,1,NA,1,0
"21510","rkbfbnut",2022,2,0.018,NA,0.002,NA,0.004,3.7,0,NA,1,NA,1,0
"21511","rkbfbnut",2022,3,0.011,0.0235,0.0025,NA,0.004,9.15,0,0,1,NA,1,0
"21512","rkbfbnut",2022,4,0.0125,NA,0.002,NA,0.004,3.65,0,NA,1,NA,1,0
"21513","rkbfbnut",2022,5,0.0055,NA,0.002,NA,0.004,2.75,0,NA,1,NA,1,0
"21514","rkbfbnut",2022,6,0.011,0.021,0.002,NA,0.004,7.65,0,0,1,NA,1,0
"21515","rkbfbnut",2022,7,0.0125,0.032,0.002,NA,0.005,5.3,0,0,1,NA,0,0
"21516","rkbfbnut",2022,8,0.011,NA,0.002,0.008,0.01,2.85,0,NA,1,0,0,0
"21517","rkbfbnut",2022,9,0.0095,NA,0.0025,0.003,0.0055,7.95,0,NA,0,0,0,0
"21518","rkbfbnut",2022,10,0.009,NA,0.005,0.0245,0.0295,2.5,0,NA,0,0,0,0
"21519","rkbfbnut",2022,11,0.011,NA,0.0025,0.009,0.012,4.5,0,NA,1,0,0,0
"21520","rkbfbnut",2022,12,0.01,NA,0.002,NA,0.004,2.5,0,NA,1,NA,1,0
"21521","rkbfunut",2002,1,0.0065,0.0034,0.001,0.004,0.005,3.575,0,1,0,0,0,0
"21522","rkbfunut",2002,2,0.00195,0.0018,0.002,0,0.002,1.895,1,1,0,0,0,0
"21523","rkbfunut",2002,3,0.009,0.009,0.002,0.002,0.004,2.93,0,0,0,0,0,0
"21524","rkbfunut",2002,4,0.0065,0.0095,0.001,0.005,0.006,2.42,0,0,0,0,0,0
"21525","rkbfunut",2002,5,0.011,0.006,0.002,0.001,0.003,0.53,0,0,0,0,0,0
"21526","rkbfunut",2002,6,0.002,0.089,0.0025,0.037,0.0395,2.78,0,0,0,0,0,0
"21527","rkbfunut",2002,7,9e-04,0.014,0.002,0.002,0.004,2.095,1,0,0,0,0,0
"21528","rkbfunut",2002,8,0.0055,0.032,0.002,0.0295,0.0315,2.015,0,0,0,0,0,0
"21529","rkbfunut",2002,9,0.003,0.0215,0.0025,0.0355,0.038,2.405,0,0,0,0,0,0
"21530","rkbfunut",2002,10,0.0095,0.028,0.0015,0.0225,0.024,4.735,0,0,0,0,0,0
"21531","rkbfunut",2002,11,0.007,0.019,0.0025,0.0265,0.029,2.265,0,0,0,0,0,0
"21532","rkbfunut",2002,12,0.0105,0.038,0.002,0.0295,0.0315,1.25,0,0,0,0,0,0
"21533","rkbfunut",2003,1,0.005,0.027,0.001,0.01,0.011,1.76,0,0,0,0,0,0
