"","station","year","month","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totprcp_nValid","totprcp_total","dailyPAR_nValid","dailyPAR_min","dailyPAR_median","dailyPAR_max","dailyPAR_mean","dailyPAR_sd","dailyPAR_iqr"
"4967","rkbhcmet",2002,11,2880,7.2,20.9,31.2,20.7326736111111,4.88242431387173,6.5,2880,30,81,98,77.715625,15.7446859643173,24,2880,1007,1019,1028,1018.62604166667,3.44813438414988,4,2880,0.2,1.5,10.1,1.77993055555556,1.31863760595913,1.7,NA,NA,NA,NA,NA,NA,NA,2880,0,124,355,142.713194444444,80.2238902038178,97.25,2880,141.3,0,NA,NA,NA,NA,NA,NA
"4968","rkbhcmet",2002,12,2976,6.6,19.5,28.2,18.5498655913979,4.80938508084743,6.8,2976,32,85,98,81.0762768817204,15.1621342275885,22,2976,1011,1019,1029,1019.48857526882,3.3844732747667,4,2976,0.2,1.7,9.5,1.94569892473118,1.2794805860831,1.5,NA,NA,NA,NA,NA,NA,NA,2976,0,142,354,149.225134408602,74.0020693781656,99,2976,58.9,0,NA,NA,NA,NA,NA,NA
"4969","rkbhcmet",2003,1,2976,0.9,15,28.2,14.7109206989247,5.12010225335409,7.7,2976,32,82,99,77.2916666666667,16.240118736716,25,2976,1012,1021,1031,1021.51411290323,3.76429074230813,5,2976,0.2,1.5,10.4,1.73786962365591,1.28295903946536,1.7,NA,NA,NA,NA,NA,NA,NA,2976,0,109,355,134.776209677419,90.8259152216322,106,2976,25.4,0,NA,NA,NA,NA,NA,NA
"4970","rkbhcmet",2003,2,2688,6.8,20,28.7,19.8750744047619,4.68684346540313,6.8,2688,20,85,98,81.3694196428571,15.1023325661086,21,2688,1006,1018,1026,1018.0974702381,3.4818078325082,4,2688,0.2,1.5,11,1.86480654761905,1.36026479769125,1.7,NA,NA,NA,NA,NA,NA,NA,2688,0,162,355,169.009300595238,90.1905248111924,154,2688,27.3,0,NA,NA,NA,NA,NA,NA
"4971","rkbhcmet",2003,3,2976,10.1,24,31.9,23.9043346774194,3.90160553388871,6.1,2976,26,87,99,82.2856182795699,14.7171108836096,23,2976,1004,1015,1029,1014.51948924731,3.83161855014743,3,2976,0.2,1.4,9.1,1.7741935483871,1.48630024727423,2.1,NA,NA,NA,NA,NA,NA,NA,2976,0,204.5,355,195.401545698925,95.2841961428274,148.25,2976,51.6,25,11873.4,29584.8,35802.4,28534.604,6145.13690859691,5075.1
"4972","rkbhcmet",2003,4,2880,8,22.7,31.4,22.9245138888889,4.16963124302724,5.9,2880,29,79,99,76.5340277777778,16.0949193124882,25,2880,1008,1016,1031,1016.82152777778,4.189513085673,5,2880,0.2,1.7,8.8,2.00940972222222,1.48440252282993,1.9,NA,NA,NA,NA,NA,NA,NA,2880,0,153,355,154.890972222222,98.4049973832414,166,2880,134.4,30,1384.8,39079.6,46511.6,36321.7066666667,10487.3566213185,10201.525
"4973","rkbhcmet",2003,5,2976,20.4,26.1,35.3,26.5582325268817,3.36408107013153,6.3,2976,45,82,99,80.9052419354839,13.8146101959417,27,2976,1012,1017,1020,1016.42305107527,1.86253452474789,3,2976,0.2,1.4,10.7,1.63424059139785,1.30163709250456,1.9,NA,NA,NA,NA,NA,NA,NA,2976,0,199,355,199.875336021505,96.0615572068051,135,2976,93.3,31,9675.7,38282.2,45015.4,36274.8419354839,7329.24799147335,7996.3
"4974","rkbhcmet",2003,6,2880,21.7,26.6,35.8,27.0804166666667,3.03574030070493,5.3,2880,44,87,99,84.1795138888889,12.7105838206857,23,2880,1013,1016,1023,1016.29097222222,1.85401241304103,2,2880,0.2,1.3,7.6,1.49503472222222,1.22149598753368,1.7,NA,NA,NA,NA,NA,NA,NA,2880,0,195,355,199.085069444444,78.2580544334243,100,2880,234.6,30,13836.9,27388.45,39308.3,27275.6,7359.86983008953,13116.15
"4975","rkbhcmet",2003,7,2976,21.5,26.6,35.4,27.4430779569892,3.45485250781092,6.5,2976,50,87,99,83.0050403225806,13.2296194854374,26,2976,1015,1019,1023,1019.37567204301,1.47653906668035,2,2976,0.2,1.3,6.8,1.46102150537634,1.11647983639812,1.4,NA,NA,NA,NA,NA,NA,NA,2976,0,176,355,186.794018817204,73.8355627770249,89,2976,82.7,31,16553.7,30079.9,37349.3,29940.6096774194,5031.44707516998,5018.7
"4976","rkbhcmet",2003,8,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"4977","rkbhcmet",2003,9,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"4978","rkbhcmet",2003,10,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"4979","rkbhcmet",2003,11,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"4980","rkbhcmet",2003,12,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"4981","rkbhcmet",2007,1,2976,4.7,20.1,28.1,19.7867607526882,4.52842371052767,5.7,2976,18,79,97,76.2170698924731,16.3522750232741,26,2976,1012,1021,1029,1020.78427419355,3.22685704632196,4,2945,0,2.3,7.2,2.42971137521222,1.12857076052164,1.4,NA,NA,NA,NA,NA,NA,NA,2976,0,69,360,102.782258064516,94.8219754397386,95,2976,14.1,31,7867.1,25227.7,33833.2,25011.6322580645,5431.84945289583,5048.5
"4982","rkbhcmet",2007,2,2688,2.7,17.8,28.1,17.7600446428571,4.92773036327837,7.425,2688,22,81,100,76.9914434523809,16.1194000780379,22,2688,1010,1019,1029,1018.8630952381,4.1376402253902,5,2660,0,2.2,7.7,2.43875939849624,1.25763167197112,1.8,NA,NA,NA,NA,NA,NA,NA,2688,0,140,360,157.644345238095,118.248229747846,232,2688,18.7,28,6180.7,27605.35,36229,25110.5642857143,8728.41762640282,14493.1
"4983","rkbhcmet",2007,3,2958,8.7,20.8,28.8,20.8946585530764,4.17977300852809,6.3,2960,19,71,100,67.9297297297297,19.6946218299463,33,2444,1010,1020,1026,1019.68903436989,3.97400817084225,5,2945,0.2,2.8,6.8,2.95239388794567,1.20723104719905,1.6,NA,NA,NA,NA,NA,NA,NA,2976,0,73,360,109.650537634409,95.0858516265316,98,2976,2.4,31,9644.2,40555.2,86166.9,42278.4483870968,17000.6439620165,9570.20000000001
"4984","rkbuhmet",2004,1,1762,7.5,17.75,27,17.2841657207718,4.60062511020642,7.6,1762,19,76,96,70.7894438138479,18.7864184823823,28,657,NA,NA,NA,NA,NA,NA,907,0,0.4,3.7,0.732304299889746,0.824436046468487,1.3,907,0,2.6,8.5,2.49305402425579,1.85617109292684,3.35,907,0,3,360,146.09592061742,175.054191088866,358,0,NA,10,7595.5,27749.3,30893.5,22680.48,10040.589513326,17831.25
"4985","rkbuhmet",2004,2,2781,7.2,19.9,30.6,19.9012944983819,4.55437947742506,6.5,2781,20,76,96,72.9935275080906,16.6741936857587,24,2542,1006,1019,1029,1019.24901652242,4.80363615641543,6,2611,0,1,4.1,1.16602834163156,0.88563173415653,1.4,2611,0,2.6,13.3,2.88391420911528,1.91695843824006,2.9,2611,0,229,360,200.708157793949,114.318258475106,185,0,NA,29,10105.5,35779.5,43819.9,33476.7275862069,8623.58843786277,10016.2
"4986","rkbuhmet",2004,3,2976,9.7,21.3,32,21.4098790322581,4.11837650792058,6.6,2976,23,70,95,66.6004704301075,17.8742945735296,30,2976,1012,1021,1027,1020.68178763441,3.06937449570522,4,2976,0,1.5,5.3,1.60561155913979,1.04593591830352,1.5,2976,0,3.2,10.8,3.52540322580645,2.07591061449454,3,2976,0,282,360,244.770833333333,87.2827564059839,134,0,NA,31,26270.9,44879.7,52257.2,42668.2258064516,7285.12076953053,7184.75
"4987","rkbuhmet",2004,4,2880,11.8,22.4,30.9,22.1738541666667,3.95025868361884,5.9,2880,25,70,95,67.2555555555556,17.5314327059586,28,2880,1005,1017,1029,1017.34826388889,4.30778721353847,6,2875,0,2.3,10.1,2.43186086956522,1.39880423438505,1.9,2875,0,4.2,18.7,4.53130434782609,2.5196114987486,3.7,2875,0,208,360,189.702608695652,88.2914582742151,127,0,NA,30,18903.1,49212.95,57162,46527.7266666667,9328.81874437869,7885.24999999999
"4988","rkbuhmet",2004,5,2976,16.4,25.1,31.8,25.1675403225806,3.50238067390285,6.1,2976,20,72,94,68.9405241935484,16.8241969881643,28,2976,1014,1019,1023,1018.50940860215,2.21376416643345,3,2976,0,2.3,6,2.43477822580645,1.21903811835108,1.725,2976,0,4,13.5,4.2630376344086,2.19496246324482,3.5,2976,0,238,360,210.672379032258,82.9507083958921,61,0,NA,31,23415.7,51718.1,59758,49256.7387096774,9152.606721391,9978.25000000001
"4989","rkbuhmet",2004,6,2880,21.1,26,33.8,26.7161458333333,3.17599646285105,5.9,2880,43,81,96,77.3458333333333,12.5923824815364,22,2880,1013,1018,1022,1018.08611111111,1.68546536167087,2,2880,0,1.7,7.1,1.96427083333333,1.03157067519362,1.4,2880,0,3,14.3,3.54225694444444,1.91557729605622,2.8,2880,0,90,360,128.254166666667,89.2783307243283,149,0,NA,30,23384.8,46437.5,58997.8,45439.78,9573.67363873271,18624.175
"4990","rkbuhmet",2004,7,2976,21.3,26.8,35.2,27.3519153225806,2.91196483279747,5.3,2976,37,81,95,77.179435483871,13.1913924246602,23,2976,1011,1016,1021,1016.09038978495,2.18940805075767,3,2976,0,1.5,6.9,1.79075940860215,1.0478815578295,1.4,2976,0,2.7,14.9,3.29408602150538,1.95944906628218,2.8,2976,0,108,360,142.035282258065,93.3233383320213,168.25,0,NA,31,14439.4,45318.1,58285.5,45530.7967741935,10144.1602509189,13998.3
"4991","rkbuhmet",2004,8,2976,22.6,26.8,35.2,27.4173387096774,2.7112442690731,4.8,2976,49,86,97,81.6747311827957,11.4951965091883,19,2976,1009,1017,1022,1016.40490591398,2.37445002025898,3,2976,0,1.6,11.4,1.87846102150538,1.23904671292066,1.5,2976,0,2.8,21.4,3.45672043010753,2.3347362754924,2.9,2976,0,118,359,147.467741935484,91.7885419758866,171,0,NA,31,9943.1,45442,54598.4,41209.3193548387,11528.9162771534,13385.7
"4992","rkbuhmet",2004,9,2880,21.8,27.1,35.6,27.5722916666667,2.66985857276021,3.9,2880,41,81,95,78.4184027777778,11.6931181337166,17,2880,996,1013,1019,1011.9,4.4592711279654,4,2880,0,2.7,11,3.02850694444444,1.96764816779143,2.2,2880,0,4.8,19.5,5.54520833333333,3.57295978674844,4,2880,0,100,360,136.498958333333,102.144372006012,173,0,NA,30,18099.7,38698,48365.9,36567.1133333333,9183.94642652783,13408.675
"4993","rkbuhmet",2004,10,2976,15.8,25.2,35.4,25.8527217741935,3.96677791705518,6.2,2976,26,77,95,72.4442204301075,16.6162089598918,27,2976,1008,1016,1022,1015.77150537634,3.1924608487647,5,2976,0,2.1,6.3,2.19989919354839,1.03968158825705,1.4,2976,0,3.5,11.9,3.82799059139785,1.90639775437726,2.7,2976,0,63,360,100.11626344086,93.2564292921359,65,0,NA,31,14159.1,37690,44416.5,36818.0322580645,6202.33491390606,5432.89999999999
"4994","rkbuhmet",2004,11,2880,13.3,22.7,33.4,23.0546180555556,4.16513167149236,7.1,2880,28,74,96,70.6513888888889,16.5786304620549,28,2880,1012,1018,1027,1018.74895833333,3.27056492900622,5,2880,0,2.1,8.2,2.2690625,1.11483000614515,1.3,2880,0,3.8,13.3,4.00145833333333,2.06659817620228,2.8,2880,0,71,360,108.367361111111,97.4540786255699,110.25,0,NA,30,18278.5,31954.55,37656.2,31043.3066666667,4524.40966703132,3655.65000000001
"4995","rkbuhmet",2004,12,346,NA,NA,NA,NA,NA,NA,346,NA,NA,NA,NA,NA,NA,346,NA,NA,NA,NA,NA,NA,346,NA,NA,NA,NA,NA,NA,346,NA,NA,NA,NA,NA,NA,346,NA,NA,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,NA,NA
"4996","rkbuhmet",2005,1,2637,4.3,19.3,31.8,19.0739097459234,5.24619108128463,6,2637,18,77,94,72.2093287827076,17.9380620680069,27,2637,1015,1021,1031,1021.19795221843,3.31334434321495,4,2637,0,2.2,7.2,2.30216154721274,1.14787817700712,1.7,2637,0,4.1,13.2,4.1647705726204,2.14734168742024,3.4,2637,0,105,360,143.067500948047,114.208691367719,201,0,NA,28,4922.3,29838.05,37099.7,28715.3714285714,7346.51532642352,5641.275
"4997","rkbuhmet",2005,2,2688,7.3,19.3,28.7,19.235119047619,4.55685273745205,7.3,2688,19,75,96,71.0249255952381,18.4226253872099,29,2688,1007,1020,1027,1019.04427083333,3.74114668953236,5,2688,0,2.2,6.4,2.29527529761905,1.20128792011694,1.7,2688,0,4,11.5,4.09267113095238,2.24079688538101,3.6,2688,0,108,360,143.979910714286,107.404090233452,191,0,NA,28,10954.5,37382.95,41772.3,33545.175,8522.22370874788,9965.825
"4998","rkbuhmet",2005,3,2976,10.6,21.2,30.3,20.4127688172043,4.64787273234933,7.2,2976,19,78,96,74.7644489247312,17.2126578272423,25,2976,1008,1015,1023,1015.30913978495,2.83990717080205,4,2976,0,2.2,6.9,2.29469086021505,1.19096262394223,1.7,2976,0,4.1,12.5,4.24304435483871,2.2707416341637,3.4,2976,0,171,360,176.799059139785,103.08627346677,175,0,NA,31,3574,42698.7,52827.4,37224.8419354839,13396.2053241151,10760.8
"4999","rkbuhmet",2005,4,2880,9.8,22.3,30.5,21.758125,4.04467968914394,6.2,2880,21,70,96,67.8041666666667,17.1846271478865,26,2880,1009,1015,1024,1015.83645833333,3.74620205382268,6,2880,0,2.5,7,2.61791666666667,1.26720401239537,1.9,2880,0,4.7,13.8,4.78496527777778,2.37232063056453,3.6,2880,0,121,360,150.602430555556,106.809006504303,202,0,NA,30,27718.3,51678.45,56941.3,48442.45,8735.53521601123,8129.575
"5000","rkbuhmet",2005,5,2976,15.9,25,33.2,25.0025201612903,3.22678449613037,5,2976,33,76,96,73.4378360215054,14.4308318350009,23,2976,1007,1014,1020,1014.27620967742,2.83750130612112,5,2976,0,2.2,5.9,2.28081317204301,1.24079595382688,1.9,2976,0,3.8,11,4.04499327956989,2.16214376964787,3.5,2976,0,123,358,158.381048387097,98.7235881345538,189,0,NA,31,18587,50371.2,56924,47248.4774193548,9715.76006674069,8020.9
"5001","rkbuhmet",2005,6,2877,21.2,25.5,33.2,26.1049704553354,2.61898618512224,3.9,2877,47,90,97,85.0983663538408,11.1297063043315,17,2877,1008,1014,1020,1013.98157803267,2.35349765128873,4,2877,0,1.9,6.9,2.0564824469934,1.16975259832783,1.5,2877,0,3.3,13.7,3.71053180396246,2.11881357411893,2.9,2877,0,96,358,128.446645811609,90.7389365741971,128,0,NA,30,4605.7,34575.35,57367.4,34120.4433333333,16176.5954862569,25666.2
"5002","rkbuhmet",2005,7,2920,22.7,27.5,35.2,28.0997260273973,2.65056373358521,4.2,2920,44,85,97,81.2763698630137,12.0659653378532,20,2920,1008,1017,1021,1016.52979452055,2.15352892639776,3,2920,0,1.8,10.8,2.08832191780822,1.50503230061628,1.8,2920,0,3.1,19.3,3.78962328767123,2.71232172413025,3.3,2920,0,111,360,143.058219178082,94.8143244243532,176,0,NA,31,16917.3,41704,54770.1,41138.1419354839,9694.76548290448,14957.35
"5003","rkbuhmet",2005,8,2936,22.5,27.6,36.3,28.1549046321526,2.78772249695572,4.6,2936,46,84,96,80.6808583106267,11.526193622936,19,2936,1001,1016,1020,1015.00851498638,3.3608015555097,3,2936,0,1.5,8.9,1.90412125340599,1.38757446908941,1.5,2936,0,2.8,16.2,3.53337874659401,2.5725393550933,3,2936,0,102,360,136.535081743869,98.3785519529256,169,0,NA,31,7610,38931.5,49153.5,37098.5032258065,8725.10921992704,9207.14999999999
"5004","rkbuhmet",2005,9,2231,22.9,26.6,34.6,27.4375616315554,2.88495496893268,5,2231,41,85,96,80.5607350963693,13.1139798133363,20,2231,1009,1014,1019,1014.08785298073,1.90571253764399,2,2231,0,2,8.6,2.22084267144778,1.23835939779475,1.6,2231,0,3.5,17.4,4.0015239802779,2.2033723458326,3,2231,0,80,360,126.388614970865,106.916106566865,177.5,0,NA,24,2856.3,35584.55,49516.6,33680.0875,12239.2547245155,17280.225
"5005","rkbuhmet",2005,10,2976,13.5,25.8,36.6,25.7206989247312,4.01608969677179,4.1,2976,32,79,97,76.1757392473118,16.4399093045164,25,2976,955,1012,1024,1011.69657258065,6.45103092641431,7,2976,0,2.4,21,2.63840725806452,1.63413997635466,1.5,2976,0,4.3,34.5,4.77950268817204,2.88465483212411,2.8,2976,0,69,360,124.332997311828,116.762960340384,187,0,NA,31,8335.7,32825.5,53530.1,30639.0032258065,8565.54941224764,8773.39999999999
"5006","rkbuhmet",2005,11,2530,13.1,22.7,33.2,23.3144268774704,3.89581922594853,5.1,2530,33,79,97,74.8075098814229,16.3684018102613,27,2530,1008,1018,1023,1017.63438735178,2.77285665076507,4,2530,0,2.5,7.4,2.59335968379447,1.24607544336316,1.6,2530,0,4.2,14.1,4.47347826086957,2.25168013288744,3.1,2530,0,70,360,113.908695652174,101.830401005197,110,0,NA,27,2420.9,29025.8,34133.9,25954.5666666667,8480.17872484918,9366.75
"5007","rkbuhmet",2005,12,2976,7.3,19.8,30.6,19.3129704301075,4.68210465285664,6.2,2976,18,80,98,74.7533602150538,17.8912021607152,23,2976,1011,1019,1025,1018.39448924731,2.76210062696814,3,2976,0,2,6.4,2.11280241935484,1.05626935510248,1.5,2976,0,3.5,11.4,3.72967069892473,1.9245228658741,2.9,2976,0,87,360,133.349462365591,112.016896323259,189,0,NA,31,5780.4,29454.5,32984,26649.9064516129,6994.1343964275,9345.55
"5008","rkbuhmet",2006,1,2976,5,20.3,33,19.7955309139785,4.90482563138978,6.7,2976,14,76,98,72.7116935483871,18.5115964841349,29,2976,1009,1019,1031,1020.09475806452,4.2562965014005,6,2976,0,2.3,10,2.6323252688172,1.40093010030099,1.8,2976,0,3.9,16.9,4.60577956989247,2.60981345103618,3.5,2976,0,98,360,137.113239247312,104.569502179211,174,0,NA,31,20566.5,31433.9,36390.4,30308.3612903226,4336.53315677223,4777.8
"5009","rkbuhmet",2006,2,2687,3.1,18.9,30.2,18.5202456270934,5.25999168472846,7.45,2687,16,74,97,70.1801265351693,18.9697295683052,29,2687,1010,1021,1030,1019.85746185337,3.8774222794371,4,2687,0,2.2,7,2.34354298474135,1.16809240325458,1.8,2687,0,3.9,15.6,4.18217342761444,2.26492371051187,3.6,2687,0,113,360,150.357647934499,112.059973073695,204,0,NA,28,4629.4,40200.4,45518.6,35526.1928571429,10717.5401200271,8306.05
"5010","rkbuhmet",2006,3,2976,8.4,21,29.7,20.9759744623656,4.20646210250988,6.2,2976,19,71,98,68.4220430107527,18.5908074689001,30,2976,1012,1019,1026,1018.74462365591,2.81101757815637,5,2976,0,2.3,7.5,2.49865591397849,1.25569019136532,1.8,2976,0,4.1,12.6,4.37335349462366,2.30421440208976,3.5,2976,0,145.5,360,166.571572580645,107.933637804724,200,0,NA,31,24683.5,46945.3,53004.9,45730.4709677419,5808.90442155797,5176.95
"5011","rkbuhmet",2006,4,2880,13,23.8,31.7,23.4479166666667,3.62516231925096,5.6,2880,22,73,97,71.1288194444444,17.2563694991074,29,2880,1011,1016,1024,1016.22604166667,2.50472612496808,4,2880,0,2.4,7.5,2.58059027777778,1.55728018313453,2.4,2880,0,4.4,13.5,4.48388888888889,2.67054563312802,4.5,2880,0,167,359,164.789236111111,108.734453307089,212,0,NA,30,23217.7,51925.8,56806.5,50211.0433333333,6504.10469333409,3875.425
"5012","rkbuhmet",2006,5,2792,15.6,24.4,33.4,24.4668696275072,3.36263455604179,5.3,2792,25,75,99,73.6926934097421,16.4244612576791,28,2792,1007,1015,1021,1014.9702722063,2.17527658727439,2,2792,0,1.8,7,2.06733524355301,1.26885365595063,1.8,2792,0,3.1,13.8,3.6336676217765,2.18536345165279,3.6,2792,0,153,360,165.178724928367,113.009741411884,223,0,NA,30,9706.9,50870.65,57305,44675.0166666667,13774.0393640902,16670.025
"5013","rkbuhmet",2006,6,2880,21.6,26.2,33.7,26.4724305555556,2.82084676034202,4.9,2879,31,80,100,78.2841264327892,15.1718621524757,24,2879,1008,1014,1020,1014.21326849601,2.73328218997584,5,2879,0,2,8.1,2.21622091003821,1.20154413096037,1.8,2879,0,3.7,14.1,3.97259465092046,2.11479185401513,3.2,2879,0,113,360,144.745745050365,98.0416865525922,180,0,NA,30,7541.1,42365.55,54251.2,40149.9866666667,11500.4763446094,13210.475
"5014","rkbuhmet",2006,7,2976,22,25.6,33.1,26.3063508064516,2.7195149079151,4.5,2976,47,86,100,82.3077956989247,13.0852159715374,19,2976,1014,1018,1021,1017.63474462366,1.57969972744147,3,2976,0,1.8,6.6,1.93944892473118,0.949616233186658,1.3,2976,0,3.1,13.2,3.45456989247312,1.70613109424324,2.4,2976,0,83,360,115.757728494624,84.6666231941929,104,0,NA,31,10707.2,31780.9,41006.4,29794.2483870968,8695.33605878734,15494.5
