"","station","year","month","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totprcp_nValid","totprcp_total","dailyPAR_nValid","dailyPAR_min","dailyPAR_median","dailyPAR_max","dailyPAR_mean","dailyPAR_sd","dailyPAR_iqr"
"1707","grbgbmet",2003,4,2880,-5.5,4.9,27.9,5.76305555555556,6.63453104014523,8.1,2880,15,67,100,66.1965277777778,24.5217879548126,47,2880,996,1016,1036,1015.89826388889,9.56670138449755,13,2880,0.2,1.9,12.1,2.23222222222222,1.77981716512999,2.4,0,NA,NA,NA,NA,NA,NA,2880,0,140,355,160.593402777778,98.7399791999751,180,2880,79.4,30,3773.1,23655.5,45617.7,23257.2,13253.2041703389,22080.725
"1708","grbgbmet",2003,5,2976,1.7,11.1,29.6,12.0776209677419,4.59461173482213,5.6,2976,17,85,100,76.9855510752688,22.3242143749992,31,2976,996,1015,1032,1014.37197580645,9.26040133406678,14,2976,0.2,1.5,9.8,1.76639784946237,1.4411713005847,2.3,0,NA,NA,NA,NA,NA,NA,2976,0,132.5,355,150.003696236559,88.8183926734184,163,2976,88,31,6980.7,23525.3,50359.7,26816.735483871,14589.1396106727,27131.35
"1709","grbgbmet",2003,6,2880,8.6,17.2,35,18.1416319444444,4.91764896971338,6.7,2880,25,84,100,78.6465277777778,19.945219918457,31,2880,993,1012,1026,1011.85555555556,5.50764132138364,6,2880,0.2,1.1,6.7,1.32888888888889,1.19392587468802,1.8,0,NA,NA,NA,NA,NA,NA,2880,0,177,355,174.227430555556,90.8467214135407,167,2880,93.4,30,6668.5,35039.75,51190,31338.2933333333,13562.1466174698,25029.625
"1710","grbgbmet",2003,7,2976,13,22.2,34,22.2664314516129,4.0758199258437,6,2976,28,78,100,75.6350806451613,18.253561389177,28,2976,1002,1013,1024,1012.96303763441,4.70522449262287,7,2976,0.2,1.4,8.8,1.62516801075269,1.34465951655442,2.3,0,NA,NA,NA,NA,NA,NA,2976,0,237.5,355,202.887096774194,81.3879888409122,127,2976,41.9,31,6936.5,42796.2,50642.7,37134.9096774194,12450.516906896,16682.5
"1711","grbgbmet",2003,8,2971,8.7,21.6,33.1,21.8291147761696,4.17324860225815,5,2971,22,87,100,79.9367216425446,19.5474739700306,31,2971,1004,1014,1027,1014.74486704813,4.77812810164384,6,2971,0.2,1.1,8.4,1.29919219118142,1.20518772882208,1.8,0,NA,NA,NA,NA,NA,NA,2971,0,232,355,196.46045102659,86.3752795860456,146.5,2971,100.3,31,7074.1,28107.1,43503.6,27697.8064516129,10134.4163255689,17197.35
"1712","grbgbmet",2003,9,2880,6.2,17.5,28.4,17.38625,3.75999007392658,4.7,2880,33,91,100,83.4774305555556,17.2903663140918,26,2880,1002,1019,1031,1019.01944444444,6.15344235085004,9,2880,0.2,1.1,8.1,1.27645833333333,1.17615298201221,1.7,0,NA,NA,NA,NA,NA,NA,2880,0,156,355,167.686805555556,92.3723220640527,170,2880,88.4,30,4390.3,28216.65,38755.3,24733.4166666667,10950.2409102481,14654
"1713","grbgbmet",2003,10,2975,-2.2,10.3,23.1,10.2121344537815,4.79763209170559,6.7,2975,30,82,100,76.8618487394958,19.0508841500096,28,2975,981,1014,1031,1012.57949579832,9.23908959137045,11,2975,0.2,1.5,16.7,1.90053781512605,1.75919709664587,2.1,0,NA,NA,NA,NA,NA,NA,2975,0,245,355,209.371092436975,87.0844582161138,125,2975,135.3,31,2969.2,19426.9,28843.2,17116.135483871,8509.52090878401,14464.95
"1714","grbgbmet",2003,11,2340,-5,5.7,24.4,5.54376068376068,4.98503356063695,7.2,2340,17,80,100,73.791452991453,24.0666758465262,45,2340,982,1018,1035,1015.64743589744,10.9499646086989,13,2340,0.2,1.15,11.4,1.63679487179487,1.72532403801228,2.1,94,NA,NA,NA,NA,NA,NA,2340,0,230,360,191.098290598291,101.352738886757,188,2340,37.9,25,1819.5,8879.7,17197.6,9664.74,5466.83572355465,9909.1
"1715","grbgbmet",2003,12,535,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA,535,NA,6,NA,NA,NA,NA,NA,NA
"1716","grbgbmet",2004,1,2976,-23.9,-7.5,7.1,-8.34015456989247,6.85576176813914,10.1,2976,25,49,101,56.0866935483871,22.2850263107034,30,2976,990,1009,1028,1008.88844086022,9.41989602550321,16,2976,0.2,2,7.4,2.07846102150538,1.29097830814217,2,2976,0.2,4.6,16.4,4.80504032258064,2.88665805988102,4.7,2976,1,281,359,255.055779569892,75.269239402287,39,2976,12.2,31,1307.6,13706.8,18624.2,12076.3032258065,5427.78625134802,7104.4
"1717","grbgbmet",2004,2,2784,-15.3,-1.2,11.4,-1.5135775862069,4.79225130515627,6,2784,15,51,100,55.5998563218391,23.0389243965315,36,2784,994,1016,1038,1015.93965517241,9.32566193683722,14,2784,0.2,1.5,8.4,1.81016522988506,1.30952209686139,1.7,2784,0.2,3.4,15.4,3.88448275862069,2.53594848736495,3.4,2784,1,263,359,227.551364942529,92.3091103231814,103,2784,30.9,29,2286.8,20475.4,28378.2,18776.1551724138,7509.32182693076,11054.7
"1718","grbgbmet",2004,3,2976,-9.7,2,17.5,2.38941532258065,4.57140607178617,5.9,2976,19,75,101,71.8834005376344,20.8445913423789,32,2976,991,1019,1033,1017.82930107527,9.48026317661565,13,2976,0.2,2.1,8.3,2.23229166666667,1.4309339690599,2.2,2976,0.2,4,14.2,4.29371639784946,2.57319162227008,3.9,2976,1,195,360,182.555443548387,95.1509315883062,196,2976,56.6,31,4258.7,19107.7,37516.6,20809.7806451613,9744.12338405117,14906.6
"1719","grbgbmet",2004,4,2880,-2.2,6.8,30.5,8.11447916666667,5.8902267509034,7.6,2880,15,71,101,68.2423611111111,26.6675129305195,53,2880,988,1013,1028,1011.52604166667,9.38819784234379,17,2880,0.2,1.9,11.2,2.26423611111111,1.84413834570083,2.3,2880,0.2,3.7,19.3,4.38927083333333,3.04911505669285,4.2,2880,0,183,360,179.771875,97.6086050425466,198,2880,175.1,30,3751.6,33332.9,45071.1,27383.3066666667,13384.8232836462,23068.925
"1720","grbgbmet",2004,5,2976,3.1,12.9,30.7,13.9316196236559,5.17295535358882,6.7,2976,18,84,101,75.6024865591398,23.5222672376584,42,2976,999,1014,1031,1014.6690188172,6.40286132295479,9,2976,0.2,1.8,6.9,2.00372983870968,1.38744776251614,2,2976,0.2,3.7,13.3,3.91394489247312,2.36501328274291,3.1,2976,0,186,359,179.819220430108,87.3128148893177,162,2976,166.9,31,5761.4,37146.2,47949.3,31850.1387096774,14537.3606193072,25092.35
"1721","grbgbmet",2004,6,2880,7.6,17.8,34.2,17.7484027777778,5.12989293715185,7,2880,22,79,100,73.1482638888889,21.2887791864528,37,2880,1003,1013,1024,1013.66388888889,4.6362153408253,8,2880,0.2,1.4,5.4,1.53243055555556,1.06034181315243,1.6,2880,0.2,2.9,11.6,3.25753472222222,1.94431300792284,2.7,2880,1,237,358,192.764930555556,88.3269917445664,162.25,2880,55.2,30,14795.5,38537,52560.7,36796.8733333333,13153.7822082218,23492.55
"1722","grbgbmet",2004,7,2966,12.4,19.8,30,20.5094740391099,3.68734144619261,5.7,2966,35,88,101,83.0532703978422,15.9116615234703,26,2739,999,1013,1026,1012.84227820372,5.60287493327305,6,2976,0,1.1,5.4,1.34536290322581,1.02989858488481,1.4,2976,0,2.5,9.4,2.76962365591398,1.72749724036259,2.3,2976,0,181.5,358,173.304099462366,82.5748039581989,151,2976,77.2,31,7945.5,36130.5,51744.4,31671.0516129032,13197.9010652672,21396.3
"1723","grbgbmet",2004,8,2976,10.6,21.1,33.1,21.1021169354839,4.28183643407478,5.8,2976,29,82,99,77.8440860215054,16.9456635925813,26,0,NA,NA,NA,NA,NA,NA,2976,0,1.1,5.1,1.31340725806452,0.92248386843917,1.4,2976,0,2.4,12,2.75060483870968,1.66819168550661,2.325,2976,0,217,360,183.053427419355,80.8686755843686,111,2976,164.7,31,9086.9,42487.6,54554.8,39080.735483871,13190.8035436448,19851
"1724","grbgbmet",2004,9,2880,5.8,17,28.1,17.0601736111111,4.45458975551732,6.3,2880,37,83,99,79.2100694444444,16.1819489995318,27,0,NA,NA,NA,NA,NA,NA,2880,0,1,5.2,1.21368055555556,0.882767166039659,1.3,2880,0,2.3,8.9,2.56954861111111,1.58780514766075,2.3,2880,0,210,360,176.770833333333,88.7648969440589,142,2880,120.7,30,5156.7,36524.3,46152.3,31930.3066666667,11364.7059397591,10966.55
"1725","grbgbmet",2004,10,2175,-0.6,10,24.3,10.5599540229885,4.80149001307211,6.8,2175,29,77,100,76.0147126436782,16.4127355524407,24,1115,1000,1018,1026,1016.94618834081,6.2987254203853,7,2176,0,1,4.9,1.16020220588235,0.88442812512904,1.1,2176,0,2.2,10.6,2.50248161764706,1.57078889313248,2,2176,0,183.5,360,161.947610294118,100.188429431686,196,2176,16.5,24,0,21251.7,35409.8,20611.8291666667,10867.5040008786,18566.3
"1726","grbgbmet",2004,11,2880,-7.3,5.1,17.1,5.19774305555556,4.52373983189148,6.3,2880,26,71,100,70.6545138888889,19.4877188223081,33,2880,984,1019,1034,1016.69340277778,10.3885988126887,12,2880,0,1.2,8.3,1.621875,1.4564873114087,1.6,2880,0,2.7,15.9,3.46579861111111,2.77249811573151,3.4,2880,0,231,360,198.094097222222,96.4762369344739,142,2880,112.5,30,2299.6,16407.4,23280.8,14342.2466666667,6180.67263043786,10539.875
"1727","grbgbmet",2004,12,2976,-18.6,0,12.8,-0.949462365591398,5.54171284202431,7.4,2976,32,73,102,74.0460349462366,18.9061253976158,33,2976,985,1015,1032,1013.66095430108,10.1570011932786,15,2976,0,1.5,6.8,1.87872983870968,1.43999575148653,2.1,2976,0,3.4,16.4,3.76202956989247,2.54177529049297,3.8,2976,0,233,360,193.283938172043,101.390618418449,183.25,2976,96.2,31,1444.2,11004.3,15871.4,9688.96451612903,4831.87762466093,8291.6
"1728","grbgbmet",2005,1,2976,-22.6,-4.1,14.8,-5.26192876344086,6.77878094513686,8.325,2976,14,67,102,70.0013440860215,23.0059253940119,42,2976,999,1020,1039,1019.37634408602,9.10684468087411,13,2976,0,1.2,8,1.46438172043011,1.12530921425443,1.4,2976,0,2.8,13.2,3.22247983870968,2.08072273309789,3,2976,0,231,360,179.467069892473,111.105704492189,229,2976,68.7,31,2083.4,11678.2,22354.2,11681.4709677419,6633.02945067051,11918.05
"1729","grbgbmet",2005,2,2688,-14.3,-2.2,14,-1.98448660714286,5.03210618950583,6.6,2688,17,70,102,69.5531994047619,23.445098491517,42,2688,989,1017,1037,1016.70424107143,10.6591797879602,14,2688,0,1.1,7.2,1.4124255952381,1.11963312500934,1.6,2688,0,2.5,10.9,3.07254464285714,2.14205708554612,3.2,2688,0,221,360,175.977306547619,110.14941913173,221,2688,76.1,28,2015.4,21458.2,32385.6,19452.25,8708.07874390212,11214.575
"1730","grbgbmet",2005,3,2976,-13.4,0.4,12.5,0.477856182795699,4.95339526108981,6.2,2976,17,64,101,64.9613575268817,23.9301965010041,42,2976,973,1008,1025,1006.73555107527,10.1984160690797,13,2976,0,1.5,7.1,1.72678091397849,1.18234854750344,1.5,2976,0,3.4,14.1,3.72503360215054,2.37421194332176,3.1,2976,0,240,360,192.8125,100.811506237711,170,2976,119.4,31,1963.3,32666.8,43732.4,28532.1870967742,12481.2819702343,17505.25
"1731","grbgbmet",2005,4,2876,-1.6,7.9,29.6,8.659561891516,5.1238269341843,5.6,2876,9,67,99,63.6050069541029,26.7749219973685,50,2880,993,1013,1036,1012.19201388889,8.74724819170077,10,2880,0,1.9,9.5,2.14725694444444,1.56320116798216,2.4,2880,0,3.7,15.6,4.03326388888889,2.61747894209512,3.8,2880,0,145,360,156.403125,95.0957853741553,174.25,2880,145.8,30,4038.2,40423,54472.5,33990.6266666667,16171.5329924581,25817.85
"1732","grbgbmet",2005,5,2976,1,9.9,24.9,10.5105846774194,3.64903378866386,4.8,2976,13,88,99,77.7207661290323,22.5022049836707,31,2976,1000,1012,1033,1013.19086021505,7.11758601788318,9,2976,0,1.4,8,1.82271505376344,1.47768891352845,1.8,2976,0,2.9,15.5,3.49717741935484,2.41787574593847,3.2,2976,0,99,360,132.16935483871,98.732788769514,190,2976,155.2,31,6987.1,28630.4,57663.5,30943.1387096774,16588.0955199339,28698.2
"1733","grbgbmet",2005,6,2880,8.5,19.3,33.9,19.3148958333333,6.03678923217259,9.2,2880,30,86,99,80.078125,18.3697448021715,27,2880,1001,1014,1025,1013.775,6.06249151784641,9.25,2880,0,1.3,5.7,1.42767361111111,0.968906025442659,1.5,2880,0,2.5,10.1,2.79895833333333,1.68135236375397,2.4,2880,0,190,360,160.015972222222,88.4170256741589,174,2880,74.9,30,9518.6,45101.5,60617.5,41156.48,15221.1327530668,20212.775
"1734","grbgbmet",2005,7,2976,12.4,22,33.4,22.1153897849462,4.64455713433122,7,2976,28,82,99,76.3978494623656,18.9255324957472,30,2976,1003,1014,1026,1014.60315860215,4.97348702754478,7,2976,0,1.2,5.9,1.32879704301075,0.889014579270756,1.2,2976,0,2.6,11.6,2.83108198924731,1.61080958986098,2.3,2976,0,201.5,360,174.862903225806,85.7111703780111,137,2976,29.6,31,8152,50691.5,59634,43819.3258064516,14352.8414515261,21823.4
"1735","grbgbmet",2005,8,2976,12.7,21.8,33.6,22.1715725806452,4.21496314328703,5.9,2976,32,82,100,77.3780241935484,18.6831494905113,32,2976,997,1016,1022,1015.03797043011,4.32023611794027,6,2976,0,1.1,5.2,1.25554435483871,0.91970190971742,1.3,2976,0,2.3,9.6,2.67698252688172,1.75172743583084,2.5,2976,0,194,360,175.715389784946,85.8165248922812,124,2976,0,31,11867.2,40323.8,53293.9,38361.6516129032,11432.9912883687,14824.85
"1736","grbgbmet",2005,9,2880,6.2,18.6,32.5,18.7378472222222,4.73848780083755,5.425,2880,30,80,100,75.5940972222222,19.491793409014,33,2880,998,1016,1031,1016.70555555556,6.41221240363902,7.25,2880,0,1.1,6.5,1.33847222222222,1.01370553688855,1.3,2880,0,2.4,13.1,2.83930555555556,1.90468158820645,2.5,2880,0,228,360,192.047222222222,82.6511258627696,109,2880,57.8,30,6857.3,36305.85,45805.5,31262.8066666667,13281.5522845355,24126.85
"1737","grbgbmet",2005,10,1184,5.5,13,25.9,14.7241554054054,4.31080040495562,6.8,1184,37,95,100,89.6140202702703,13.3881707815268,14,1184,1008,1023,1030,1021.38851351351,5.91181202108104,8.25,1184,0,1.2,4.7,1.425,1.07146970898766,1.6,1184,0,2.6,11.2,2.84375,1.85156572842042,2.625,1184,0,108,359,130.945945945946,97.1183735392102,185,1184,0.3,13,185.3,20054.2,34959.1,17549,12173.3270159942,18789.5
"1738","grbglmet",2005,10,1768,-1.1,8.4,21,8.68648190045249,4.14619966435748,7.225,1768,29,83,100,79.6295248868778,16.407969732477,26,1768,988,1012,1027,1008.92873303167,10.230756373945,15,1768,0,2.1,8.9,2.39547511312217,1.73549511501194,2.1,1768,0,4.2,14.7,4.76736425339366,2.94573511333021,3.8,1768,0,285,360,216.54242081448,113.493146465029,212,1768,0,19,864,11788.6,28123.8,12458.0473684211,7819.83408451217,12095.25
"1739","grbglmet",2005,11,2880,-7.5,6.2,22.1,5.65715277777778,5.91753602431698,9.4,2880,31,81,101,77.2388888888889,19.7443863790545,34,2880,970,1016,1031,1014.56111111111,11.1123481230287,11.25,2880,0,1.9,10.9,2.24989583333333,1.72074767152601,2.4,2880,0,3.8,16.2,4.16975694444444,2.81681522524123,4.4,2880,0,264.5,360,226.135763888889,94.5071086206013,161.25,2880,61.4,30,1143,14204.2,21447.5,12409.78,6558.81170857585,10697.75
"1740","grbglmet",2005,12,2976,-19.4,-1.8,8.5,-1.74963037634409,4.61459429805062,5.7,2976,25,75,101,75.1784274193548,17.3286594596644,27,2976,985,1011,1034,1011.43951612903,10.2906192560678,11,2976,0,1.9,10.8,2.21572580645161,1.72275761276961,2.1,2976,0,3.7,15.4,4.0127688172043,2.75561671085164,3.5,2976,0,289,360,245.734879032258,99.2545692609597,94.25,2976,121.6,31,564.9,11719,15046.5,10358.0580645161,4341.93157329578,4981.5
"1741","grbglmet",2006,1,2976,-13.6,-0.7,14.5,-0.162063172043011,5.25571020177897,6.3,2976,29,87,101,81.2093413978495,18.4128798573642,32,2976,984,1013,1036,1012.1125672043,9.89982242411931,14,2976,0,1.5,9.8,2.10473790322581,1.81764860528392,2.4,2976,0,3.2,15.7,3.9184811827957,3.0791859414733,4.4,2976,0,259,360,213.789314516129,111.609265752214,199,2976,109.6,31,1101.2,9859.1,19556.5,10009.1064516129,6442.23623192731,12532.35
"1742","grbglmet",2006,2,2688,-15.7,-2.7,13.5,-2.35796130952381,5.96155621025874,8.3,2688,30,63,101,66.5505952380952,20.9428228919573,37,2688,989,1012,1025,1010.5119047619,7.09433534509705,10,2688,0,2.65,14,2.92872023809524,2.22095132434743,2.9,2688,0,4.9,22.6,5.25848214285714,3.58822489176614,5.1,2688,0,284.5,360,245.077380952381,93.8715318799706,103.25,2688,72.3,28,2351.1,21175.55,30720.1,19161.4071428571,7278.75962255315,10936.4
"1743","grbglmet",2006,3,2976,-12.1,1,23.1,1.77137096774194,5.95018877764089,7.7,2976,22,61,101,64.9388440860215,20.2637140582995,31,2976,991,1012,1026,1011.42641129032,7.18784885183556,11,2976,0,2.3,10.6,2.56216397849462,1.94237311874669,2.7,2976,0,4.3,15.4,4.6653561827957,3.15725751764962,4.9,2976,0,308,360,251.393481182796,100.57782342989,157.25,2976,21.4,31,6985.2,31449.2,38105.3,27294.4709677419,8974.46894607859,14174.65
"1744","grbglmet",2006,4,2880,-2.7,8.5,22.8,8.44840277777778,5.32933360598122,7.2,2880,14,72,101,69.2902777777778,23.1449014531958,39,2880,993,1010.5,1032,1012.76840277778,9.73394822545533,17,2880,0,2,9.5,2.19173611111111,1.60728881202703,2.2,2880,0,4,13.8,4.14170138888889,2.70899096472447,4.2,2880,0,177,360,194.902083333333,103.440099819209,191,2880,102.7,30,3269.7,35282.25,53100.4,33254.5233333333,13716.8300751852,13965.225
"1745","grbglmet",2006,5,2976,2.7,11.8,29.9,12.8530241935484,5.04686050284856,7.3,2976,24,92,101,82.7560483870968,19.3190017586555,30,2976,993,1012,1031,1010.95329301075,8.4222296440815,13.25,2976,0,2.3,6.8,2.26058467741935,1.36643885843302,2,2976,0,4.5,13.9,4.40947580645161,2.48745104472805,3.9,2976,0,142,360,175.076612903226,97.3305526616965,193,2976,430.4,31,5110,38596,57205.2,33010.9870967742,17789.8705126024,33346.2
"1746","grbglmet",2006,6,2880,10.7,19.2,33.1,19.1312152777778,4.79327071668547,7.2,2880,33,95,101,88.0583333333333,14.7462995988242,20,2880,992,1012,1024,1011.80277777778,6.51820273735361,8,2880,0,1.4,6.5,1.61708333333333,1.18713134348139,1.3,2880,0,3,12.3,3.37631944444444,2.20446553222672,2.8,2880,0,175,360,194.346875,95.3137676348778,179,2880,227.1,30,4778.7,33706.9,54312.7,32664.96,17023.7222541958,32409.875
"1747","grbglmet",2006,7,2576,12.4,22.4,35.5,22.6650621118012,4.15030683577637,5.7,2576,39,83,101,80.7624223602485,16.5801448982914,29,2490,1003,1013,1023,1012.89357429719,4.6533854837017,7,2859,0,1.3,6,1.46694648478489,0.991116320880554,1.6,2859,0.1,2.8,16.9,3.04533053515215,1.8237360014609,2.7,2859,0,235,359,198.990905911158,95.8794506478152,163.5,1200,68.6,25,3941.3,34312.6,54381.8,32470.856,15232.5086093329,18290.2
