"","station","year","month","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totprcp_nValid","totprcp_total","dailyPAR_nValid","dailyPAR_min","dailyPAR_median","dailyPAR_max","dailyPAR_mean","dailyPAR_sd","dailyPAR_iqr"
"3980","niwolmet",2004,10,2976,9.5,19.9,28.6,19.851747311828,3.42335384786964,4.8,2976,38,89,102,85.8108198924731,12.4488667311758,17,2976,1000,1018,1031,1017.24092741935,5.85305364646043,6,2976,0.2,2.6,9.5,2.67930107526882,2.155237899188,3.725,2976,0.2,4.1,13.6,4.10490591397849,2.99202123153703,4.35,2976,0,226,360,190.254704301075,118.907871878479,236,2976,63.2,31,5860.4,20616.2,28676.8,20328.3129032258,6505.38553926626,8327.3
"3981","niwolmet",2004,11,2879,2.2,15.6,26.9,14.8714484195901,5.51439184262916,8,2880,31,85,102,81.0100694444444,17.6480657010697,27,2880,1001,1021,1038,1021.03611111111,7.06463594852936,8,2880,0.2,2.5,11.3,2.74552083333333,2.32403977928742,4.1,2880,0.2,4,17,4.2165625,3.41219132804271,6.2,2880,0,217,360,190.717708333333,117.912082885238,238,2880,53.9,30,6261.8,19846.95,25409.8,18049.1966666667,5790.43221425824,8789.3
"3982","niwolmet",2004,12,2976,-5.4,9,24.2,9.20070564516129,6.91037238943901,11.425,2976,14,76,103,73.8303091397849,20.4746312070343,33,2976,1001,1020,1038,1020.57795698925,7.86529263461096,11,2976,0.2,2.7,10.3,2.85460349462366,2.23440153716499,3.9,2976,0.2,4.1,16.4,4.48497983870968,3.43313652798158,5.1,2976,0,259,360,226.672379032258,109.196043837526,147,2976,50.5,31,3782.4,18336.5,21917.4,15980.1774193548,5413.40953347701,6177.75
"3983","niwolmet",2005,1,2976,-7,8.7,22.8,8.91636424731183,6.93177152617892,10.7,2864,20,81,103,75.9734636871508,21.8363710030304,37,2976,1002,1023,1040,1022.86592741935,7.21784681318437,10,2975,0.2,3.1,10.5,3.1573781512605,2.44206685020445,4.8,2975,0.2,4.7,18.5,4.85865546218487,3.67690837786074,6.7,2975,0,214,360,187.088067226891,116.215084388403,229,2976,37.1,31,3066.8,16827.1,24945.2,16075.0580645161,5770.28921861947,7153.3
"3984","niwolmet",2005,2,2613,-1,9.5,22.3,9.26027554535017,4.40987756501706,6.3,2613,21,80,103,76.5560658247225,19.6095992951498,29,2650,997,1020,1031,1019.30150943396,6.20707513972637,7,2648,0,3.2,16.2,3.4166163141994,2.24994722535389,2.8,2648,0,4.95,21.3,5.18062688821752,3.21014378263072,4.3,2648,0,209,360,182.365181268882,122.773120386455,241,2649,97,28,3059,15448.3,28059.7,15761.5928571429,7938.05959716197,12558.725
"3985","niwolmet",2005,3,2976,-0.9,12.1,25.4,11.7735887096774,5.01972861004602,6.9,2976,18,74,100,70.9828629032258,21.0675115368582,33,2976,992,1014,1022,1011.98521505376,5.46725468300704,8,2976,0,3.8,13.9,4.1508064516129,2.49087464403055,3.4,2976,0,5.8,22.4,6.25144489247312,3.67215064350018,5,2976,0,223,360,189.881384408602,107.986116643748,208,2976,112.2,31,3122.3,18783.5,30228.1,18524.2161290323,7800.98667362434,11535.15
"3986","niwolmet",2005,4,2874,5.7,16.9,26.2,16.1979819067502,4.28839440708202,5.3,2874,21,70,100,67.8135003479471,22.0352377052358,40,2874,998,1014,1027,1014.01704940849,6.44903348727069,10,2874,0,3.9,12.4,4.19843423799582,2.32524867426487,3.1,2874,0,5.8,19.5,6.28778705636743,3.44330852387059,4.7,2874,0,218,360,197.50347947112,98.6864591383541,133.75,2871,54.8,30,6387.7,28732.45,34804.1,25019.6233333333,8724.40207636755,15549.725
"3987","niwolmet",2005,5,2974,7.1,19.9,30.7,19.635137861466,3.72720645742609,4.5,2974,33,88,100,82.5796906523201,15.4954786903705,21,2976,998,1014,1024,1014.15288978495,4.58706383992484,5,2976,0,3.5,16.6,3.72086693548387,2.19164756438839,3.1,2976,0.3,5.1,20.7,5.39697580645161,3.08394883728818,4.3,2976,0,200,360,185.326612903226,107.273069497495,196.25,2976,114.9,31,3887.4,32285.7,36510.4,26384.5161290323,9873.9413647944,16496.9
"3988","niwolmet",2005,6,2872,17.9,25.1,33.6,24.9402855153203,2.27245626126866,2.5,2872,34,87,100,84.7005571030641,12.0214379374149,15,2872,1005,1015,1022,1014.71901114206,3.64796417612868,4,2872,0,3.7,11.4,3.77061281337047,2.08634576116391,2.8,2872,0.2,5.3,14.1,5.36786211699164,2.72139015184344,3.8,2872,0,157,360,168.643454038997,87.9542028342929,153.25,2872,87.7,30,6992.8,31266.1,36658.1,27562.1833333333,8817.10549846671,12742.55
"3989","niwolmet",2005,7,2976,22.4,27.6,36.7,27.7377352150538,2.42830593059327,3.1,2976,39,85,98,82.125,11.4718728002981,17,2976,1007,1017,1021,1016.1189516129,2.86138540394803,4,2976,0,2.7,8.3,2.82748655913979,1.55933314765175,2.1,2976,0,4.2,12.9,4.27395833333333,2.17287106439038,3,2976,0,229,360,212.961693548387,78.6444774045843,101,2975,287.7,31,6208.5,28863.7,35677.1,26313.5129032258,7639.47472351086,9618.2
"3990","niwolmet",2005,8,2976,22,27.1,35,27.0980174731183,2.32566233833794,3.3,2976,44,85,98,83.0127688172043,11.3881482663388,18,2976,1008,1016,1020,1015.15221774194,2.63384853497265,3,2976,0,2.4,10.8,2.78676075268817,1.84400900248043,2.4,2976,0.4,3.8,13.7,4.19126344086022,2.50436746904031,3.4,2976,0,200,360,198.37936827957,102.730281909707,180,2976,133.7,31,7487.8,22301.5,33715.7,23203.3838709677,6830.44688572652,8811.85
"3991","niwolmet",2005,9,2880,19.7,25.7,32.4,25.4795138888889,2.27874112271605,3.1,2880,40,81,98,79.0850694444444,12.3475230775282,18,2880,1001,1016,1022,1015.74375,3.86903020860826,4,2880,0,3.7,11.3,4.04680555555556,2.3973841402479,3.7,2880,0.2,5.4,16.7,6.115625,3.5750251397596,5.5,2880,0,109,360,143.647569444444,115.899723223757,212.25,2880,128.9,30,3307.7,23850.7,28681,21478.35,6348.43105644602,5561.35
"3992","niwolmet",2005,10,2976,5.4,20.8,28.4,19.2763440860215,5.65342447343724,9,2976,25,86,100,80.0846774193548,16.5589008413112,21,2976,998,1014,1030,1014.69287634409,6.69873408280244,10,2976,0,3.1,14.1,3.49694220430108,2.09984250502323,2.3,2976,0,4.8,19.6,5.3104502688172,2.96749590254875,3.8,2976,0,199.5,360,179.282594086022,128.472946291681,263,2976,297.7,31,2892.8,18831.5,25952.6,15997.5709677419,6080.16120883833,6632.8
"3993","niwolmet",2005,11,2880,2,15.7,26.3,15.1407291666667,5.22084662502405,7.8,2880,15,83,100,77.4802083333333,18.3232985334866,29,2880,993,1020,1028,1018.54930555556,7.06239247702346,9,2880,0,2.8,12.1,2.96631944444444,1.79431127872423,2.6,2880,0,4.3,17.8,4.57954861111111,2.749354997976,3.9,2880,0,207,360,182.543402777778,119.614258697978,237,2879,187.5,30,2816.7,14868.3,18355.2,13527.0233333333,3870.59005968424,4428.475
"3994","niwolmet",2005,12,2871,-3.5,9,20.2,9.09811912225705,4.731878318306,6.85,2871,24,74,100,73.1152908394288,16.9139741694944,26,2871,998,1018,1035,1017.76454197144,7.47392285068167,11,2873,0,3,13.6,3.28924469195962,1.87306981996962,2.4,2873,0.2,4.7,18.8,5.10713539853811,2.75439909756997,3.9,2873,0,241,360,203.658197006613,118.736354368399,231,2873,81.4,24,-0.3,11719.4,14615.6,9438.77083333333,5272.89293721892,4371.225
"3995","niwolmet",2006,1,1583,-0.4,12,20.8,11.8023373341756,4.46592955285789,6.75,1591,23,76,98,73.8636077938404,16.796739030835,24,1591,998,1015,1030,1014.78944060339,7.28608834681343,11,1586,0,2.9,9.8,3.30239596469105,2.10763534508342,3.1,1586,0,4.2,16.2,5.1124842370744,3.37319857867439,4.9,1586,0,235,360,227.276796973518,83.9995999920197,100.75,1586,39,20,3037.9,11369,17844.6,11303.045,3575.29426591273,4295.325
"3996","niwolmet",2006,2,2509,-1.8,9,23.6,9.17198086887206,5.08708767633772,7.3,2510,14,74,98,71.2972111553785,20.4461621879915,32,2511,999,1019,1030,1018.770609319,6.27249326028299,9,2511,0,2.7,10,2.93146156909598,1.85711022314051,2.7,2511,0,4.1,16,4.59036240541617,2.92673395128393,4.4,2511,0,250,360,215.555555555556,108.111791043113,182,2510,55.9,22,52.3,14782.4,22278.3,13140.2363636364,6173.98375910257,10614.95
"3997","niwolmet",2006,3,2963,1.2,12.3,25.4,12.9347283158961,5.31707137055599,8.3,2963,16,71,97,67.8791765102936,19.6289581409995,31,2963,1005,1019,1028,1018.34188322646,5.06249506436339,7,2963,0,3.4,11.4,3.51093486331421,1.996741581872,2.7,2963,0.1,5.1,16.8,5.33047586905164,2.94241021317578,4.1,2963,0,227,360,212.962875464057,104.885700169442,172,2963,44,26,14285.1,54982.7,77063.1,52366.3884615385,18363.5520611744,24669.825
"3998","niwolmet",2006,4,2880,6.9,18.6,32.4,19.014375,4.68803524905188,5.7,2880,14,70,97,68.4364583333333,19.1551350370948,30,2880,998,1014,1029,1015.07534722222,6.15208009488208,8,2880,0,3.9,11.5,3.99836805555556,2.11062762838704,2.9,2880,0.2,5.7,16.1,5.91819444444444,2.97214617228657,4.4,2880,0,220,360,194.323958333333,98.3235628441976,166,2880,104.1,30,31385.8,83330.95,93110.2,78301.8433333333,14329.7246119238,11029.975
"3999","niwolmet",2006,5,2976,7.7,21.3,32.9,21.1261088709677,4.06570825858687,5.4,2976,26,75,97,72.6468413978495,16.3269312014491,21,2976,1003,1012,1022,1012.90255376344,4.21959178364897,6,2976,0,3.2,10.5,3.39956317204301,1.85366404651773,2.4,2976,0.1,4.9,17.7,5.08222446236559,2.65790905839702,3.5,2976,0,230,360,215.110551075269,93.8538585565256,145,2976,43.6,31,33378.5,86578.6,98090.6,77223.3935483871,19661.8990578892,32552.9
"4000","niwolmet",2006,6,2880,15.2,25.5,34.7,25.0634375,3.23915026919014,4,2880,30,78,96,75.8086805555556,13.1007210875427,18,2880,1006,1015,1024,1014.90625,4.13654942677167,7,2880,0,3.3,12.7,3.47638888888889,2.07229482718964,2.7,2880,0.4,5,17.7,5.18260416666667,2.91555448597062,3.8,2880,0,213,360,208.496180555556,86.9440018086287,137,2880,92.2,30,20763.3,85344.9,96301.3,79156.2133333333,16650.1169673997,18157.35
"4001","niwolmet",2006,7,2882,17.9,27,35.2,26.843893129771,2.84515442215394,4,2882,43,79,95,76.5426786953504,11.8581991330219,19,2882,1010,1018,1024,1017.50867453158,2.97030794836594,5,2882,0,2.8,8.8,3.00055517002082,1.71234964571293,2.575,2882,0,4.3,16.7,4.51092990978487,2.41595886550089,3.6,2882,0,224,360,215.006245662734,84.2962575544587,103,2882,167.2,31,1695,43140.3,90631.5,44003.7677419355,21583.710292848,19719.95
