"","station","year","month","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totprcp_nValid","totprcp_total","dailyPAR_nValid","dailyPAR_min","dailyPAR_median","dailyPAR_max","dailyPAR_mean","dailyPAR_sd","dailyPAR_iqr"
"4721","pdbpfmet",2003,5,2976,2.8,11.6,20.9,11.5113239247312,3.60906088409735,5.4,2976,38,85,100,82.2096774193548,13.6121443712334,23,2976,1004,1018,1033,1017.92708333333,5.93259553449503,7,2976,0.2,2.2,9.2,2.37258064516129,1.48871187686459,2,0,NA,NA,NA,NA,NA,NA,2976,0,183,355,196.167338709677,86.7211636432413,116,2976,19.4,31,11940.7,35937.6,55075.8,35902.6677419355,11091.0367202947,16780.5
"4722","pdbpfmet",2003,6,2880,5,14.55,24.3,14.80625,3.84496565062204,5.6,2880,38,79,100,78.6621527777778,14.1120198933964,23.25,2880,1004,1016,1027,1016.81006944444,5.24353446583284,10,2880,0.2,2.3,8.8,2.44715277777778,1.7112602024956,2.6,0,NA,NA,NA,NA,NA,NA,2880,0,210,355,212.58125,95.6377779626685,133,2880,5.2,30,19791,48023.65,57905.6,43575.7433333333,14101.8267612607,26811.15
"4723","pdbpfmet",2003,7,2976,6.1,16.6,26.8,16.5881384408602,4.53794946055396,7.225,2976,35,78,100,78.0819892473118,15.4207324660492,27,2976,1011,1019,1025,1018.59005376344,2.58735552295206,3,2976,0.2,2.2,8.4,2.26061827956989,1.5493261709493,2.1,0,NA,NA,NA,NA,NA,NA,2976,0,198,355,207.537970430108,93.3010050822522,133,2976,0,31,28980.2,53027.5,58095.5,50351.6258064516,8144.11776842517,6459.8
"4724","pdbpfmet",2003,8,2976,3.8,15.85,25,15.696438172043,4.43393795587085,7.7,2976,36,84,100,81.2432795698925,15.6063536467802,28,2976,1011,1018,1024,1018.0436827957,2.41496185307027,4,2976,0.2,1.7,9.4,2.00692204301075,1.46478408147728,2,0,NA,NA,NA,NA,NA,NA,2976,0,191,355,204.396505376344,94.445627279156,154,2976,5.8,31,22155.2,42392.8,51814.6,41512.8129032258,7559.56328614036,9873.25
"4725","pdbpfmet",2003,9,2880,3.5,14.4,24.5,14.2259375,3.75668779441406,5,2880,22,89,100,84.9715277777778,13.9954300246961,21,2880,1006,1018,1030,1017.57534722222,4.79455121053549,7,2880,0.2,2,10.7,2.33760416666667,1.66753707986663,2,0,NA,NA,NA,NA,NA,NA,2880,0,179,355,198.859722222222,100.972474192506,172.25,2880,19.2,30,8121.4,30057.45,43097.5,28105.7766666667,9406.4370990143,12519.875
"4726","pdbpfmet",2003,10,2976,-2.2,11.9,20.5,11.7485887096774,3.73946448656029,4.2,2976,29,92,100,86.8447580645161,14.5962615016243,17,2976,1000,1016,1038,1017.5376344086,8.52846513910839,12,2976,0.2,2.8,17.3,3.54475806451613,2.9991560844275,3.6,0,NA,NA,NA,NA,NA,NA,2976,0,167,355,176.972782258065,95.132591761436,103.25,2976,132.6,31,2158.1,10894.2,23335.8,12056.0225806452,6220.8192526767,11495.05
"4727","pdbpfmet",2003,11,866,-4.3,4.3,10,3.38937644341801,3.8625700903949,6.7,866,22,83,102,79.013856812933,17.5838810093384,26,866,1007,1020,1028,1019.91224018476,5.13869264924462,6,2878,0.2,2.5,14.6,3.10778318276581,2.80971090612255,3.5,432,NA,NA,NA,NA,NA,NA,866,0,141,359,145.770207852194,97.9518772454643,125.5,2874,145.1,30,846,7656.9,17633,8634.91666666667,5617.06096024353,9660.4
"4728","pdbpfmet",2003,12,2976,-3.6,5.4,13.1,5.3445564516129,3.03155349223924,4.2,2976,40,86,101,84.5890456989247,10.3999095485689,13,2976,991,1014,1032,1013.68279569892,8.11071620499145,11,2976,0.2,3,13.5,3.61646505376344,2.55806999282469,3.6,2976,0.2,4.6,18.4,5.37271505376344,3.57296028489456,5.1,2976,0,148,360,146.16935483871,72.8538554262874,70,2976,56,31,1391.2,3540.3,10780.5,4579.68387096774,2667.93032981208,3653.65
"4729","pdbpfmet",2004,1,2976,-12.3,5.9,12.5,4.69129704301075,5.05987293803379,4.7,2976,42,91,101,88.0890456989247,10.7851657052956,12,2976,990,1017,1037,1016.58837365591,8.1775827565773,9,2976,0.2,2.4,12.8,2.98088037634409,2.1822047361307,2.625,2976,0.2,3.7,21.1,4.50520833333333,3.08434754119927,3.6,2976,0,146,360,148.072580645161,80.1188871291721,84,2976,91.7,31,1618.8,4725,11641.5,5016.78387096774,2574.57737762877,3656.45
"4730","pdbpfmet",2004,2,2784,-2,6.6,12.8,6.1479525862069,2.80825923256071,3.7,2784,38,86,102,84.6440373563218,11.3574883134677,17,2784,993,1016,1037,1016.54849137931,9.76341506259151,14,2784,0.2,2.5,13,2.99371408045977,2.1360280618126,3.1,2784,0.2,3.8,17.9,4.47302442528736,2.97616016592112,4.4,2784,0,150.5,360,164.649425287356,91.0988963999533,102.25,2784,29.1,29,2115.5,10176.2,21778.1,11219.8586206897,5720.07023442877,9496.5
"4731","pdbpfmet",2004,3,2974,-0.4,7.9,24.6,8.07128446536651,3.08738782304879,3.4,2974,31,84,101,82.5574983187626,11.9429869391661,17,2974,1001,1021,1036,1020.22024209818,8.06925834139574,14,2974,0.2,3.2,12.1,3.43577673167451,2.10872750821877,2.9,2974,0.2,4.7,20.3,5.07821116341627,2.96330785362938,3.9,2974,0,170,360,186.368527236046,93.7811934321435,119,2974,74.8,31,3046.8,19485.9,33967,19188.3903225806,8910.96503162835,15316.5
"4732","pdbpfmet",2004,4,2880,-0.6,10.2,20,10.2587152777778,3.8677971183847,5.4,2880,35,79,101,77.796875,13.7738668025734,23,2880,1005,1019,1031,1018.82534722222,6.00148035613005,9,2880,0.2,2.5,14.5,2.96861111111111,2.09130275649598,2.9,2880,0.2,3.9,20.9,4.38006944444444,2.83019838877108,4.1,2880,0,189,360,213.803125,98.1319959652331,183,2880,10.2,30,10083.8,37602.35,45049.3,35302.95,8275.46144827565,10983.7
"4733","pdbpfmet",2004,5,2976,4.9,12.2,24.2,12.5303427419355,3.47113281828171,4.625,2976,40,85,100,81.4761424731183,13.7273609637997,23,2976,1006,1017,1025,1016.34610215054,3.88323328787354,5,2976,0.2,2,6.9,2.20813172043011,1.25811159173809,1.8,2976,0.2,3.4,11.3,3.49354838709677,1.78178987802227,2.5,2976,0,193,359,205.435819892473,77.7757901058424,106,2976,72.3,31,11180.3,30854.5,53157.6,32879.5774193548,12312.55508083,15716.15
"4734","pdbpfmet",2004,6,2880,4.5,14.2,26.6,15.059375,4.25146877650003,5.9,2880,23,81,100,78.328125,14.7315084090262,23,2880,1009,1018,1029,1017.68368055556,4.14988514452943,5,2880,0.2,2.1,6.7,2.23756944444444,1.31511307452559,1.9,2880,0.2,3.5,12.4,3.57395833333333,1.84726893735565,2.5,2880,0,208,360,219.980555555556,89.4616932020458,157.25,2880,37.1,30,14981,50338.45,56959.4,42998.9833333333,14086.8844891166,22632.35
"4735","pdbpfmet",2004,7,2975,9.1,16.9,28.1,17.1571764705882,4.11579797445088,6.9,2975,41,80,99,79.7842016806723,13.0830652496974,23,2975,1010,1017,1023,1016.67630252101,2.85371189793444,5,2975,0.2,2.1,9.1,2.3530756302521,1.45635325878914,2,2975,0.2,3.5,14.2,3.78873949579832,2.12051439410306,3.2,2975,0,210,360,222.063529411765,85.4807776441661,145,2975,9.4,31,19050.3,47687.2,55210.9,44490.4838709677,9119.94763322308,10730.25
"4736","pdbpfmet",2004,8,2976,8.3,16.7,26.5,17.2853494623656,3.47062202240071,5.2,2976,49,87,100,83.4848790322581,12.6446364164024,22,2976,1001,1016,1025,1015.51075268817,5.0466614611898,6,2976,0.2,2.1,7.7,2.17852822580645,1.20857968639337,1.6,2976,0.2,3.4,11.8,3.49694220430108,1.78239968299364,2.4,2976,1,186,359,207.841061827957,80.4500613873295,106,2976,119.2,31,9371.3,39085,50495.4,35483.6258064516,12801.4542022894,14751.3
"4737","pdbpfmet",2004,9,2880,4.6,13.4,22,13.4695833333333,3.00676067559981,3.5,2880,48,91,101,87.8409722222222,11.3692510678111,15,2880,1003,1017,1029,1016.50347222222,5.60844539070439,6,2880,0.2,2,9.1,2.34579861111111,1.68363691532905,2.2,2880,0.2,3.2,12.7,3.60618055555556,2.33815401949157,3,2880,0,172,360,195.072569444444,92.6980626591855,128,2880,76.3,30,9644.4,21223.65,39021.1,22071.4266666667,7873.59886258625,10863
"4738","pdbpfmet",2004,10,2976,-0.1,10.6,19.1,10.4998991935484,3.42273122892594,4.3,2976,45,91,102,88.4344758064516,10.7189806172522,16,2976,987,1015,1031,1013.82762096774,9.54547839734088,13,2976,0.2,2.3,11.2,2.71942204301075,2.16757289088095,3.3,2976,0.2,3.5,17.2,4.13027553763441,3.10580276495623,4.25,2976,0,168,360,187.500336021505,95.5373445390216,135,2976,82.3,31,2541.9,11884,28503.1,12751.3129032258,6420.35982707833,8689.15
"4739","pdbpfmet",2004,11,1818,-2.2,7.6,14.9,7.0463696369637,3.31857242978269,4.3,1818,53,95,102,92.6408140814081,8.62234147314112,10,1818,1005,1022,1036,1022.40209020902,5.77123377381214,7,1818,0.2,1.6,11.8,2.22332233223322,2.11469829762801,2.2,1818,0.2,2.6,16.3,3.42706270627063,2.9487409992963,2.7,1818,0,156,360,169.661166116612,86.6427113305422,79,1818,97,20,2,7899.85,14877.7,7792.65,4325.9412408716,7503.575
"4740","pdbpfmet",2004,12,1914,-1.1,5.5,13.5,5.56525600835946,2.67019125543355,3.6,1914,57,95,102,92.4075235109718,7.8868147016214,11,1914,999,1025,1036,1020.78526645768,12.0920140256321,21,1914,0.2,1.6,11.9,2.25480668756531,2.31386204047011,2.8,1914,0.2,2.5,17.5,3.441065830721,3.31262946472626,3.575,1914,0,156,360,160.735109717868,99.9273355979256,109.75,1914,38.5,21,12.6,4191.3,9032.4,4641.36666666667,2683.80316534826,3575.7
"4741","pdbpfmet",2005,1,850,-5.3,5.1,17.2,6.12847058823529,6.34297613929059,11.475,850,56,86,101,83.5117647058824,11.0800908238795,18,850,1003,1019,1032,1020.04588235294,6.95071075233215,9,850,0.2,3.3,11.6,3.88247058823529,2.83625128171962,3.5,850,0.2,4.7,16,5.65352941176471,3.88146427443811,4.75,850,0,158,360,149.324705882353,102.126773922981,122,850,45.1,11,93.8,1897.2,9375.8,3542.64545454545,3132.39801761003,3776.75
"4742","pdbpfmet",2005,2,2688,-3.7,4.3,16,4.32674851190476,3.62664368145767,5.2,2687,42,87,102,85.5630815035355,12.0477620122176,18,2687,1006,1020,1033,1019.63974692966,6.48410838812455,10,2687,0.2,2,9.6,2.3653516933383,1.7015743490427,2.4,2687,0.2,2.9,13.7,3.51358392259025,2.3605275186605,3,2687,0,163,360,181.345366579829,116.028104504585,233,2687,32.3,28,1467.1,15954,22323.5,15334.4928571429,5649.92484839752,6999.2
"4743","pdbpfmet",2005,3,2974,-1,8.6,17.7,8.45460659045057,3.01092706085614,4.3,2974,42,85,101,82.1513113651648,13.1203888943074,19,2974,987,1018,1031,1015.84061869536,10.1232640667667,16,2974,0.2,2.9,14.7,3.49663752521856,2.38559602770827,3.7,2974,0.2,4.3,20.8,5.07807666442502,3.2432117831257,5.1,2974,0,163,360,182.398117014122,94.1461828408885,110,2974,58,31,6223.6,16499.9,33629.2,18817.3064516129,8496.31173686306,15679
"4744","pdbpfmet",2005,4,2880,-0.3,9.5,22.8,9.9128125,3.92335731510707,4.9,2880,38,83,100,81.4149305555556,12.3887359059923,19,2880,1002,1017,1028,1016.35868055556,5.90772164679082,8,2880,0.2,3.1,11.7,3.33722222222222,2.13609787442765,2.9,2880,0.2,4.6,16.3,4.89989583333333,2.83967756247474,4.1,2880,1,169,360,188.113541666667,84.3767372365635,115,2880,91.7,30,6704.7,33069.4,45494.3,29292.8433333333,12747.6724325411,22618.15
"4745","pdbpfmet",2005,5,2976,4.4,13.6,24.5,13.6721438172043,3.33792975251952,4.3,2976,44,81,99,79.3780241935484,12.7241941552933,20,2976,995,1015,1029,1014.62365591398,6.7154530090825,10,2976,0.2,3.25,11.8,3.54764784946237,2.35364216488362,3.3,2976,0.2,4.6,16.1,5.02163978494624,3.03811896679837,4.3,2976,0,189,360,211.929771505376,92.6016612774454,167.25,2976,39.9,31,10432.7,33403.9,49780.6,34506.5193548387,9876.38608197753,15745.75
"4746","pdbpfmet",2005,6,2880,8,14.05,22.3,14.3541319444444,2.75061967377169,4.3,2880,45,82,99,80.7979166666667,11.8543374741202,19,2880,1002,1015,1022,1014.70277777778,4.1313774798645,5,2880,0.2,2.4,8.2,2.63229166666667,1.55165732581515,2.1,2880,0.2,3.8,12.4,4.05260416666667,2.07580049957842,3,2880,0,203,360,211.011458333333,80.0839664897875,95.25,2208,13.5,30,12205.7,34611.65,56092.8,32869.78,12332.640464746,14844.825
"4747","pdbpfmet",2005,7,2976,7.1,15.8,24.4,15.9814180107527,3.84545666294041,6.4,2976,38,84,99,81.6636424731183,12.6972544655616,22,2976,1009,1017,1026,1017.46202956989,3.7004523612365,5,2976,0.2,2,8.3,2.32110215053763,1.51283525737217,2.1,2976,0.2,3.2,14,3.62046370967742,2.09145550701951,3,2976,0,192,360,213.511424731183,85.3117537717782,133,2976,18.3,31,7322.1,47381.2,52788.5,41491.9225806452,12300.1828336197,13912.55
"4748","pdbpfmet",2005,8,2976,6.1,15.8,25.3,16.1379704301075,3.86544134005563,6.3,2976,32,85,100,82.0729166666667,13.5555523937713,23,2976,1011,1017,1025,1017.42540322581,2.93317389205819,4,2976,0.2,2.2,7.6,2.42271505376344,1.51364710232438,2.2,2976,0.2,3.4,9.8,3.54385080645161,1.8941224854361,2.9,2976,0,207,360,222.719086021505,89.0470051604113,164,2976,42.3,31,12081.8,36070.6,46987.1,33544.9677419355,8738.27135389249,9809.4
"4749","pdbpfmet",2005,9,2880,2.7,13.3,21.3,12.9873611111111,3.87978077144468,4.8,2880,44,86,100,83.7475694444445,12.0324541307752,21,2880,1007,1019,1026,1018.45243055556,4.27174708961997,4,2880,0.2,1.8,9.2,2.298125,1.77893289616129,2.325,2880,0.2,2.8,13,3.38409722222222,2.26251539502823,3.1,2880,0,188,359,205.942708333333,90.5796806711912,139,2593,11.5,30,3890,25120.35,34659.8,24241.0366666667,7197.65363499098,7951.575
"4750","pdbpfmet",2005,10,2976,2,11.4,19.7,11.3136760752688,2.54065785060898,3,2976,56,89,100,87.2741935483871,9.37660700964281,14,2976,1001,1016,1027,1015.85147849462,5.4326851925686,8,2976,0.2,2.5,12.3,3.00893817204301,2.33008978401137,3,2976,0.2,3.8,18.1,4.37073252688172,3.12747869041858,3.9,2976,0,159,359,175.938172043011,81.2141243328083,64.25,1286,33.6,31,2431.7,12510.7,22665.2,11694.8516129032,6373.47936022761,10798.6
"4751","pdbpfmet",2005,11,2861,-1,6.2,11.9,5.86731911918909,2.53404057909871,3.5,2861,47,91,101,88.9007340090877,9.47897578742159,12,2861,995,1019,1038,1018.94477455435,9.37839494482476,15,2861,0.2,3.1,11.7,3.32229989514156,2.03918237991675,2.7,2861,0.2,4.6,16.3,4.86368402656414,2.78013160441878,3.6,2861,0,148,360,158.687521845509,93.7648312641976,91,2861,128.7,30,962.3,5205.6,12130.1,5979.24,3419.38997267661,6125.125
"4752","pdbpfmet",2005,12,2972,-6.6,3.7,16.9,4.48940107671602,4.99192805636575,8.4,2972,52,91,101,89.314266487214,8.56142741688883,13,2972,987,1018,1036,1016.29710632571,12.0988392075345,18,2972,0.2,1.9,13.6,2.81615074024226,2.58369331433395,3.8,2972,0.2,2.9,20.6,4.20595558546433,3.51826912451182,4.8,2972,0,142,360,143.011440107672,74.6451802330308,69,2972,61.7,31,1304.8,3578.5,8665,4271.66451612903,2398.46540640029,3812.45
"4753","pdbpfmet",2006,1,2976,1.8,6.7,12.7,6.90702284946237,1.93613000661188,2.6,2976,54,88,100,86.8158602150538,7.85449807216627,11,2976,989,1012,1034,1012.52116935484,9.53924518851484,12,2976,0.2,4.5,14.2,4.71337365591398,2.76602482890444,3.8,2976,0.2,6.2,20.3,6.65984543010753,3.77002915660427,5.1,2976,0,156,359,160.301411290323,48.561722430352,30,2976,141.6,31,936.5,3730.4,9290.1,3952.5,2195.35138311236,3214.25
"4754","pdbpfmet",2006,2,2688,-6.5,4.7,11.7,4.27563244047619,3.46551375795409,4.7,2688,17,80,99,74.8121279761905,18.1964645714048,24,2688,991,1025,1038,1021.97172619048,11.154359849453,11.25,2688,0.2,2.7,17.4,3.36488095238095,2.68060372096646,3.1,2688,0.2,4.1,24.8,4.98322172619048,3.70708960282236,4.5,2688,0,162,360,172.653645833333,106.470199776129,173.25,2688,73.7,28,2210.7,10703.35,20461.3,10806.2928571429,6109.02618334837,11096
"4755","pdbpfmet",2006,3,2976,-1.1,6.9,18.6,6.8283938172043,3.08288257134803,4.1,2976,38,78,99,76.6377688172043,11.7429544731999,16,2976,995,1010,1022,1010.81922043011,5.55082674110024,7,2976,0.2,3.9,14.8,4.29835349462366,2.79059657078588,3.9,2976,0.2,5.6,22.9,6.16360887096774,3.77578613733164,5.2,2976,0,156,360,170.171370967742,90.746940779154,86,2976,31.2,31,4427.7,18608.5,32759.6,19634.6548387097,7639.31815787416,11880.75
"4756","pdbpfmet",2006,4,2880,0.9,8.5,17.6,8.73576388888889,2.91184811367483,3.7,2880,36,83,99,80.7600694444444,12.1461404580114,17,2880,995,1016,1030,1015.85520833333,7.17257672327994,10,2880,0.2,3.1,10.8,3.31725694444444,2.09967598104499,2.9,2880,0.2,4.4,15.5,4.81881944444444,2.8118676193761,3.8,2880,0,170,360,194.75,98.141234860043,140.25,2880,57.9,30,6849.6,29761.9,44068.6,25430.9633333333,12806.3269046709,25061.175
"4757","pdbpfmet",2006,5,2976,2,11.6,24.4,11.6730846774194,3.7320025976853,4.2,2976,38,78,98,76.7792338709677,14.0879823230247,22,2976,1001,1019,1031,1018.0500672043,6.325180835401,9,2976,0.2,2.7,9.5,3.12422715053763,1.99097148892942,2.8,2976,0.2,4.1,14,4.5195564516129,2.53178528796878,3.6,2976,0,211,360,219.128696236559,91.454788773987,150.25,2976,52,31,8457.2,40396.3,52146.5,35265.1903225806,13161.9574528602,21442.2
"4758","pdbpfmet",2006,6,2880,6.9,14.9,23.8,14.9901388888889,3.44761723317265,5.4,2880,35,80,99,78.4611111111111,13.6238563983317,23,2880,1008,1019,1029,1019.09201388889,4.99755467537826,7,2880,0.2,2.5,8.1,2.72704861111111,1.54916675977721,2.1,2880,0.2,3.8,10.7,4.09465277777778,2.04392861918894,3,2880,0,198.5,360,215.25625,85.1201159506855,111,2880,29.2,30,7537.4,44406.35,55454.3,40351.3733333333,14311.5015954719,22657.7
"4759","pdbpfmet",2006,7,2976,7.1,15.6,25.7,15.9229838709677,3.94871185902721,6.3,2976,43,81,99,79.3091397849462,12.8107044446832,22,2976,1011,1018,1028,1018.16532258065,3.67826508658189,5,2976,0.2,2.4,6.8,2.50742607526882,1.35127774996797,1.9,2976,0.2,3.8,10.1,3.87846102150538,1.88972714685814,2.5,2976,1,207,359,221.190860215054,83.166993273881,112,2976,13.5,31,11632.8,41696.3,54961,37990.8419354839,12103.6033627394,19319
